year,age,sex,cause,deaths
2019,36,Female,Chronic lower respiratory disease,23
2019,36,Female,Diabetes,60
2019,36,Female,Drug overdose,531
2019,36,Female,Heart disease,191
2019,36,Female,Homicide,80
2019,36,Female,Other causes,683
2019,36,Female,Other unintentional injury,184
2019,36,Female,Stroke,53
2019,36,Female,Suicide,122
2019,36,Male,Alcohol-induced,272
2019,36,Male,Cancer,270
2019,36,Male,Chronic lower respiratory disease,26
2019,36,Male,Diabetes,86
2019,36,Male,Drug overdose,1316
2019,36,Male,Heart disease,450
2019,36,Male,Homicide,334
2019,36,Male,Other causes,936
2019,36,Male,Other unintentional injury,547
2019,36,Male,Stroke,61
2019,36,Male,Suicide,592
2019,37,Female,Alcohol-induced,129
2019,37,Female,Cancer,481
2019,37,Female,Chronic lower respiratory disease,23
2019,37,Female,Diabetes,59
2019,37,Female,Drug overdose,536
2019,37,Female,Heart disease,239
2019,37,Female,Homicide,87
2019,37,Female,Other causes,678
2019,37,Female,Other unintentional injury,183
2019,37,Female,Stroke,61
2019,37,Female,Suicide,159
2019,37,Male,Alcohol-induced,280
2019,37,Male,Cancer,357
2019,37,Male,Chronic lower respiratory disease,25
2019,37,Male,Diabetes,106
2019,37,Male,Drug overdose,1312
2019,37,Male,Heart disease,516
2019,37,Male,Homicide,317
2019,37,Male,Other causes,1011
2019,37,Male,Other unintentional injury,544
2019,37,Male,Stroke,69
2019,37,Male,Suicide,561
2019,38,Female,Alcohol-induced,142
2019,38,Female,Cancer,557
2019,38,Female,Chronic lower respiratory disease,22
2019,38,Female,Diabetes,70
2019,38,Female,Drug overdose,573
2019,38,Female,Heart disease,298
2019,38,Female,Homicide,59
2019,38,Female,Other causes,789
2019,38,Female,Other unintentional injury,193
2019,38,Female,Stroke,62
2019,38,Female,Suicide,143
2019,38,Male,Alcohol-induced,312
2019,38,Male,Alzheimer disease,1
2019,38,Male,Cancer,351
2019,38,Male,Chronic lower respiratory disease,34
2019,38,Male,Diabetes,120
2019,38,Male,Drug overdose,1267
2019,38,Male,Heart disease,619
2019,38,Male,Homicide,276
2019,38,Male,Other causes,1094
2019,38,Male,Other unintentional injury,545
2019,38,Male,Stroke,86
2019,38,Male,Suicide,611
2019,39,Female,Alcohol-induced,169
2019,39,Female,Cancer,596
2019,39,Female,Chronic lower respiratory disease,29
2019,39,Female,Diabetes,97
2019,39,Female,Drug overdose,573
2019,39,Female,Heart disease,338
2019,39,Female,Homicide,69
2019,39,Female,Other causes,819
2019,39,Female,Other unintentional injury,199
2019,39,Female,Stroke,76
2019,39,Female,Suicide,130
2019,39,Male,Alcohol-induced,293
2019,39,Male,Alzheimer disease,2
2019,39,Male,Cancer,441
2019,39,Male,Chronic lower respiratory disease,30
2019,39,Male,Diabetes,140
2019,39,Male,Drug overdose,1256
2019,39,Male,Heart disease,623
2019,39,Male,Homicide,296
2019,39,Male,Other causes,1130
2019,39,Male,Other unintentional injury,504
2019,39,Male,Stroke,87
2019,39,Male,Suicide,606
2019,40,Female,Alcohol-induced,176
2019,40,Female,Alzheimer disease,1
2019,40,Female,Cancer,638
2019,40,Female,Chronic lower respiratory disease,40
2019,40,Female,Diabetes,76
2019,40,Female,Drug overdose,491
2019,40,Female,Heart disease,357
2019,40,Female,Homicide,72
2019,40,Female,Other causes,785
2019,40,Female,Other unintentional injury,183
2019,40,Female,Stroke,78
2019,40,Female,Suicide,127
2019,40,Male,Alcohol-induced,352
2019,40,Male,Cancer,473
2019,40,Male,Chronic lower respiratory disease,32
2019,40,Male,Diabetes,136
2019,40,Male,Drug overdose,1266
2019,40,Male,Heart disease,781
2019,40,Male,Homicide,289
2019,40,Male,Other causes,1161
2019,40,Male,Other unintentional injury,510
2019,40,Male,Stroke,108
2019,40,Male,Suicide,546
2019,41,Female,Alcohol-induced,170
2019,41,Female,Cancer,710
2019,41,Female,Chronic lower respiratory disease,43
2019,41,Female,Diabetes,99
2019,41,Female,Drug overdose,452
2019,41,Female,Heart disease,378
2019,41,Female,Homicide,66
2019,41,Female,Other causes,784
2019,41,Female,Other unintentional injury,174
2019,41,Female,Stroke,85
2019,41,Female,Suicide,120
2019,41,Male,Alcohol-induced,328
2019,41,Male,Alzheimer disease,1
2019,41,Male,Cancer,478
2019,41,Male,Chronic lower respiratory disease,33
2019,41,Male,Diabetes,184
2019,41,Male,Drug overdose,1126
2019,41,Male,Heart disease,804
2019,41,Male,Homicide,241
2019,41,Male,Other causes,1123
2019,41,Male,Other unintentional injury,491
2019,41,Male,Stroke,106
2019,41,Male,Suicide,504
2019,42,Female,Alcohol-induced,144
2019,42,Female,Cancer,718
2019,42,Female,Chronic lower respiratory disease,38
2019,42,Female,Diabetes,97
2019,42,Female,Drug overdose,477
2019,42,Female,Heart disease,388
2019,42,Female,Homicide,69
2019,42,Female,Other causes,824
2019,42,Female,Other unintentional injury,171
2019,42,Female,Stroke,94
2019,42,Female,Suicide,128
2019,42,Male,Alcohol-induced,329
2019,42,Male,Cancer,564
2019,42,Male,Chronic lower respiratory disease,24
2019,42,Male,Diabetes,164
2019,42,Male,Drug overdose,1064
2019,42,Male,Heart disease,925
2019,42,Male,Homicide,266
2019,42,Male,Other causes,1250
2019,42,Male,Other unintentional injury,474
2019,42,Male,Stroke,121
2019,42,Male,Suicide,514
2019,43,Female,Alcohol-induced,154
2019,43,Female,Cancer,824
2019,43,Female,Chronic lower respiratory disease,56
2019,43,Female,Diabetes,96
2019,43,Female,Drug overdose,445
2019,43,Female,Heart disease,413
2019,43,Female,Homicide,62
2019,43,Female,Other causes,935
2019,43,Female,Other unintentional injury,162
2019,43,Female,Stroke,106
2019,43,Female,Suicide,131
2019,43,Male,Alcohol-induced,366
2019,43,Male,Alzheimer disease,3
2019,43,Male,Cancer,590
2019,43,Male,Chronic lower respiratory disease,37
2019,43,Male,Diabetes,161
2019,43,Male,Drug overdose,979
2019,43,Male,Heart disease,974
2019,43,Male,Homicide,227
2019,43,Male,Other causes,1209
2019,43,Male,Other unintentional injury,429
2019,43,Male,Stroke,128
2019,43,Male,Suicide,505
2019,44,Female,Alcohol-induced,179
2019,44,Female,Alzheimer disease,1
2019,44,Female,Cancer,882
2019,44,Female,Chronic lower respiratory disease,53
2019,44,Female,Diabetes,135
2019,44,Female,Drug overdose,444
2019,44,Female,Heart disease,516
2019,44,Female,Homicide,57
2019,44,Female,Other causes,923
2019,44,Female,Other unintentional injury,144
2019,44,Female,Stroke,118
2019,44,Female,Suicide,123
2019,44,Male,Alcohol-induced,383
2019,44,Male,Alzheimer disease,1
2019,44,Male,Cancer,721
2019,44,Male,Chronic lower respiratory disease,41
2019,44,Male,Diabetes,231
2019,44,Male,Drug overdose,956
2019,44,Male,Heart disease,1064
2019,44,Male,Homicide,177
2019,44,Male,Other causes,1308
2019,44,Male,Other unintentional injury,451
2019,44,Male,Stroke,152
2019,44,Male,Suicide,514
2019,45,Female,Alcohol-induced,181
2019,45,Female,Alzheimer disease,3
2019,45,Female,Cancer,991
2019,45,Female,Chronic lower respiratory disease,87
2019,45,Female,Diabetes,133
2019,45,Female,Drug overdose,463
2019,45,Female,Heart disease,519
2019,45,Female,Homicide,58
2019,45,Female,Other causes,1001
2019,45,Female,Other unintentional injury,168
2019,45,Female,Stroke,140
2019,45,Female,Suicide,131
2019,45,Male,Alcohol-induced,405
2019,45,Male,Alzheimer disease,3
2019,45,Male,Cancer,820
2019,45,Male,Chronic lower respiratory disease,56
2019,45,Male,Diabetes,233
2019,45,Male,Drug overdose,917
2019,45,Male,Heart disease,1189
2019,45,Male,Homicide,183
2019,45,Male,Other causes,1443
2019,45,Male,Other unintentional injury,450
2019,45,Male,Stroke,159
2019,45,Male,Suicide,510
2019,46,Female,Alcohol-induced,234
2019,46,Female,Alzheimer disease,5
2019,46,Female,Cancer,1156
2019,46,Female,Chronic lower respiratory disease,116
2019,46,Female,Diabetes,147
2019,46,Female,Drug overdose,436
2019,46,Female,Heart disease,568
2019,46,Female,Homicide,47
2019,46,Female,Other causes,1110
2019,46,Female,Other unintentional injury,168
2019,46,Female,Stroke,150
2019,46,Female,Suicide,133
2019,46,Male,Alcohol-induced,435
2019,46,Male,Alzheimer disease,3
2019,46,Male,Cancer,947
2019,46,Male,Chronic lower respiratory disease,69
2019,46,Male,Diabetes,250
2019,46,Male,Drug overdose,875
2019,46,Male,Heart disease,1439
2019,46,Male,Homicide,182
2019,46,Male,Other causes,1602
2019,46,Male,Other unintentional injury,445
2019,46,Male,Stroke,226
2019,46,Male,Suicide,512
2019,47,Female,Alcohol-induced,265
2019,47,Female,Alzheimer disease,1
2019,47,Female,Cancer,1313
2019,47,Female,Chronic lower respiratory disease,106
2019,47,Female,Diabetes,158
2019,47,Female,Drug overdose,509
2019,47,Female,Heart disease,668
2019,47,Female,Homicide,51
2019,47,Female,Other causes,1254
2019,47,Female,Other unintentional injury,163
2019,47,Female,Stroke,180
2019,47,Female,Suicide,139
2019,47,Male,Alcohol-induced,493
2019,47,Male,Alzheimer disease,3
2019,47,Male,Cancer,1128
2019,47,Male,Chronic lower respiratory disease,73
2019,47,Male,Diabetes,300
2019,47,Male,Drug overdose,980
2019,47,Male,Heart disease,1595
2019,47,Male,Homicide,167
2019,47,Male,Other causes,1812
2019,47,Male,Other unintentional injury,515
2019,47,Male,Stroke,236
2019,47,Male,Suicide,545
2019,48,Female,Alcohol-induced,237
2019,48,Female,Alzheimer disease,2
2019,48,Female,Cancer,1606
2019,48,Female,Chronic lower respiratory disease,147
2019,48,Female,Diabetes,190
2019,48,Female,Drug overdose,557
2019,48,Female,Heart disease,786
2019,48,Female,Homicide,54
2019,48,Female,Other causes,1434
2019,48,Female,Other unintentional injury,191
2019,48,Female,Stroke,192
2019,48,Female,Suicide,167
2019,48,Male,Alcohol-induced,591
2019,48,Male,Alzheimer disease,2
2019,48,Male,Cancer,1352
2019,48,Male,Chronic lower respiratory disease,94
2019,48,Male,Diabetes,338
2019,48,Male,Drug overdose,1063
2019,48,Male,Heart disease,1892
2019,48,Male,Homicide,193
2019,48,Male,Other causes,2037
2019,48,Male,Other unintentional injury,528
2019,48,Male,Stroke,245
2019,48,Male,Suicide,578
2019,49,Female,Alcohol-induced,276
2019,49,Female,Alzheimer disease,3
2019,49,Female,Cancer,1759
2019,49,Female,Chronic lower respiratory disease,141
2019,49,Female,Diabetes,233
2019,49,Female,Drug overdose,571
2019,49,Female,Heart disease,864
2019,49,Female,Homicide,53
2019,49,Female,Other causes,1479
2019,49,Female,Other unintentional injury,202
2019,49,Female,Stroke,205
2019,49,Female,Suicide,167
2019,49,Male,Alcohol-induced,607
2019,49,Male,Alzheimer disease,4
2019,49,Male,Cancer,1516
2019,49,Male,Chronic lower respiratory disease,140
2019,49,Male,Diabetes,402
2019,49,Male,Drug overdose,1070
2019,49,Male,Heart disease,1960
2019,49,Male,Homicide,163
2019,49,Male,Other causes,2273
2019,49,Male,Other unintentional injury,514
2019,49,Male,Stroke,287
2019,49,Male,Suicide,607
2019,50,Female,Alcohol-induced,333
2019,50,Female,Alzheimer disease,8
2019,50,Female,Cancer,1867
2019,50,Female,Chronic lower respiratory disease,168
2019,50,Female,Diabetes,234
2019,50,Female,Drug overdose,482
2019,50,Female,Heart disease,967
2019,50,Female,Homicide,38
2019,50,Female,Other causes,1617
2019,50,Female,Other unintentional injury,167
2019,50,Female,Stroke,211
2019,50,Female,Suicide,150
2019,50,Male,Alcohol-induced,677
2019,50,Male,Alzheimer disease,6
2019,50,Male,Cancer,1740
2019,50,Male,Chronic lower respiratory disease,139
2019,50,Male,Diabetes,417
2019,50,Male,Drug overdose,1049
2019,50,Male,Heart disease,2194
2019,50,Male,Homicide,141
2019,50,Male,Other causes,2263
2019,50,Male,Other unintentional injury,528
2019,50,Male,Stroke,294
2019,50,Male,Suicide,545
2019,51,Female,Alcohol-induced,265
2019,51,Female,Alzheimer disease,3
2019,51,Female,Cancer,2068
2019,51,Female,Chronic lower respiratory disease,201
2019,51,Female,Diabetes,241
2019,51,Female,Drug overdose,521
2019,51,Female,Heart disease,972
2019,51,Female,Homicide,46
2019,51,Female,Other causes,1680
2019,51,Female,Other unintentional injury,182
2019,51,Female,Stroke,244
2019,51,Female,Suicide,141
2019,51,Male,Alcohol-induced,660
2019,51,Male,Alzheimer disease,4
2019,51,Male,Cancer,1892
2019,51,Male,Chronic lower respiratory disease,191
2019,51,Male,Diabetes,455
2019,51,Male,Drug overdose,990
2019,51,Male,Heart disease,2430
2019,51,Male,Homicide,131
2019,51,Male,Other causes,2552
2019,51,Male,Other unintentional injury,535
2019,51,Male,Stroke,332
2019,51,Male,Suicide,547
2019,52,Female,Alcohol-induced,308
2019,52,Female,Alzheimer disease,14
2019,52,Female,Cancer,2188
2019,52,Female,Chronic lower respiratory disease,264
2019,52,Female,Diabetes,256
2019,52,Female,Drug overdose,577
2019,52,Female,Heart disease,1114
2019,52,Female,Homicide,60
2019,52,Female,Other causes,1831
2019,52,Female,Other unintentional injury,201
2019,52,Female,Stroke,254
2019,52,Female,Suicide,142
2019,52,Male,Alcohol-induced,732
2019,52,Male,Alzheimer disease,8
2019,52,Male,Cancer,2162
2019,52,Male,Chronic lower respiratory disease,218
2019,52,Male,Diabetes,508
2019,52,Male,Drug overdose,999
2019,52,Male,Heart disease,2736
2019,52,Male,Homicide,127
2019,52,Male,Other causes,2743
2019,52,Male,Other unintentional injury,531
2019,52,Male,Stroke,366
2019,52,Male,Suicide,532
2019,53,Female,Alcohol-induced,350
2019,53,Female,Alzheimer disease,7
2019,53,Female,Cancer,2659
2019,53,Female,Chronic lower respiratory disease,318
2019,53,Female,Diabetes,310
2019,53,Female,Drug overdose,552
2019,53,Female,Heart disease,1215
2019,53,Female,Homicide,50
2019,53,Female,Other causes,1970
2019,53,Female,Other unintentional injury,183
2019,53,Female,Stroke,296
2019,53,Female,Suicide,157
2019,53,Male,Alcohol-induced,787
2019,53,Male,Alzheimer disease,9
2019,53,Male,Cancer,2438
2019,53,Male,Chronic lower respiratory disease,267
2019,53,Male,Diabetes,564
2019,53,Male,Drug overdose,981
2019,53,Male,Heart disease,3050
2019,53,Male,Homicide,116
2019,53,Male,Other causes,2955
2019,53,Male,Other unintentional injury,552
2019,53,Male,Stroke,372
2019,53,Male,Suicide,518
2019,54,Female,Alcohol-induced,348
2019,54,Female,Alzheimer disease,15
2019,54,Female,Cancer,2976
2019,54,Female,Chronic lower respiratory disease,430
2019,54,Female,Diabetes,362
2019,54,Female,Drug overdose,558
2019,54,Female,Heart disease,1480
2019,54,Female,Homicide,39
2019,54,Female,Other causes,2273
2019,54,Female,Other unintentional injury,230
2019,54,Female,Stroke,335
2019,54,Female,Suicide,163
2019,54,Male,Alcohol-induced,881
2019,54,Male,Alzheimer disease,13
2019,54,Male,Cancer,3106
2019,54,Male,Chronic lower respiratory disease,371
2019,54,Male,Diabetes,632
2019,54,Male,Drug overdose,1073
2019,54,Male,Heart disease,3539
2019,54,Male,Homicide,150
2019,54,Male,Other causes,3426
2019,54,Male,Other unintentional injury,617
2019,54,Male,Stroke,452
2019,54,Male,Suicide,554
2019,55,Female,Alcohol-induced,423
2019,55,Female,Alzheimer disease,25
2019,55,Female,Cancer,3403
2019,55,Female,Chronic lower respiratory disease,473
2019,55,Female,Diabetes,357
2019,55,Female,Drug overdose,584
2019,55,Female,Heart disease,1635
2019,55,Female,Homicide,43
2019,55,Female,Other causes,2612
2019,55,Female,Other unintentional injury,227
2019,55,Female,Stroke,360
2019,55,Female,Suicide,141
2019,55,Male,Alcohol-induced,954
2019,55,Male,Alzheimer disease,17
2019,55,Male,Cancer,3763
2019,55,Male,Chronic lower respiratory disease,486
2019,55,Male,Diabetes,670
2019,55,Male,Drug overdose,1150
2019,55,Male,Heart disease,3789
2019,55,Male,Homicide,150
2019,55,Male,Other causes,3909
2019,55,Male,Other unintentional injury,642
2019,55,Male,Stroke,491
2019,55,Male,Suicide,611
2019,56,Female,Alcohol-induced,411
2019,56,Female,Alzheimer disease,30
2019,56,Female,Cancer,3762
2019,56,Female,Chronic lower respiratory disease,531
2019,56,Female,Diabetes,450
2019,56,Female,Drug overdose,557
2019,56,Female,Heart disease,1849
2019,56,Female,Homicide,30
2019,56,Female,Other causes,2847
2019,56,Female,Other unintentional injury,210
2019,56,Female,Stroke,375
2019,56,Female,Suicide,155
2019,56,Male,Alcohol-induced,1093
2019,56,Male,Alzheimer disease,20
2019,56,Male,Cancer,4026
2019,56,Male,Chronic lower respiratory disease,495
2019,56,Male,Diabetes,723
2019,56,Male,Drug overdose,1030
2019,56,Male,Heart disease,4345
2019,56,Male,Homicide,143
2019,56,Male,Other causes,4157
2019,56,Male,Other unintentional injury,635
2019,56,Male,Stroke,592
2019,56,Male,Suicide,633
2019,57,Female,Alcohol-induced,451
2019,57,Female,Alzheimer disease,27
2019,57,Female,Cancer,4245
2019,57,Female,Chronic lower respiratory disease,699
2019,57,Female,Diabetes,479
2019,57,Female,Drug overdose,544
2019,57,Female,Heart disease,2003
2019,57,Female,Homicide,43
2019,57,Female,Other causes,3088
2019,57,Female,Other unintentional injury,217
2019,57,Female,Stroke,408
2019,57,Female,Suicide,151
2019,57,Male,Alcohol-induced,1046
2019,57,Male,Alzheimer disease,36
2019,57,Male,Cancer,4574
2019,57,Male,Chronic lower respiratory disease,665
2019,57,Male,Diabetes,876
2019,57,Male,Drug overdose,994
2019,57,Male,Heart disease,4695
2019,57,Male,Homicide,136
2019,57,Male,Other causes,4488
2019,57,Male,Other unintentional injury,649
2019,57,Male,Stroke,611
2019,57,Male,Suicide,670
2019,58,Female,Alcohol-induced,397
2019,58,Female,Alzheimer disease,42
2019,58,Female,Cancer,4620
2019,58,Female,Chronic lower respiratory disease,823
2019,58,Female,Diabetes,504
2019,58,Female,Drug overdose,528
2019,58,Female,Heart disease,2222
2019,58,Female,Homicide,55
2019,58,Female,Other causes,3466
2019,58,Female,Other unintentional injury,214
2019,58,Female,Stroke,465
2019,58,Female,Suicide,147
2019,58,Male,Alcohol-induced,999
2019,58,Male,Alzheimer disease,38
2019,58,Male,Cancer,5198
2019,58,Male,Chronic lower respiratory disease,727
2019,58,Male,Diabetes,944
2019,58,Male,Drug overdose,1011
2019,58,Male,Heart disease,5101
2019,58,Male,Homicide,137
2019,58,Male,Other causes,4831
2019,58,Male,Other unintentional injury,726
2019,58,Male,Stroke,632
2019,58,Male,Suicide,651
2019,59,Female,Alcohol-induced,394
2019,59,Female,Alzheimer disease,68
2019,59,Female,Cancer,5009
2019,59,Female,Chronic lower respiratory disease,891
2019,59,Female,Diabetes,566
2019,59,Female,Drug overdose,470
2019,59,Female,Heart disease,2333
2019,59,Female,Homicide,52
2019,59,Female,Other causes,3593
2019,59,Female,Other unintentional injury,214
2019,59,Female,Stroke,526
2019,59,Female,Suicide,132
2019,59,Male,Alcohol-induced,1053
2019,59,Male,Alzheimer disease,43
2019,59,Male,Cancer,5875
2019,59,Male,Chronic lower respiratory disease,894
2019,59,Male,Diabetes,915
2019,59,Male,Drug overdose,949
2019,59,Male,Heart disease,5514
2019,59,Male,Homicide,115
2019,59,Male,Other causes,5174
2019,59,Male,Other unintentional injury,667
2019,59,Male,Stroke,736
2019,59,Male,Suicide,645
2019,60,Female,Alcohol-induced,421
2019,60,Female,Alzheimer disease,74
2019,60,Female,Cancer,5478
2019,60,Female,Chronic lower respiratory disease,1100
2019,60,Female,Diabetes,596
2019,60,Female,Drug overdose,431
2019,60,Female,Heart disease,2549
2019,60,Female,Homicide,34
2019,60,Female,Other causes,3849
2019,60,Female,Other unintentional injury,213
2019,60,Female,Stroke,562
2019,60,Female,Suicide,127
