year,age,sex,cause,deaths,total_deaths,share,mx,cause_mx
2022,87,Both,COVID-19,4817,83454,0.057720420830637234,0.11215018872665446,0.006473356089537883
2022,87,Both,Cancer,11641,83454,0.13949001845327966,0.11215018872665446,0.015643831895019826
2022,87,Both,Chronic lower respiratory disease,3891,83454,0.046624487741749945,0.11215018872665446,0.005228945099520843
2022,87,Both,Diabetes,2019,83454,0.024192968581493998,0.11215018872665446,0.0027132459922725735
2022,87,Both,Drug overdose,32,83454,3.834447719701872e-4,0.11215018872665446,4.300340354270548e-5
2022,87,Both,Heart disease,20452,83454,0.24506913988544587,0.11215018872665446,0.027484550289231635
2022,87,Both,Homicide,22,83454,2.636182807295037e-4,0.11215018872665446,2.9564839935610014e-5
2022,87,Both,Other causes,28158,83454,0.3374074340355166,0.11215018872665446,0.0378403074048594
2022,87,Both,Other unintentional injury,439,83454,0.005260382965466005,0.11215018872665446,5.899529423514907e-4
2022,87,Both,Stroke,5738,83454,0.06875644067390418,0.11215018872665446,0.007711047797751375
2022,87,Both,Suicide,171,83454,0.0020490330002156877,0.11215018872665446,2.2979943768133238e-4
2022,88,Both,Alcohol-induced,55,79609,6.908766596741574e-4,0.1265094262033206,8.740240979264445e-5
2022,88,Both,Alzheimer disease,6028,79609,0.07572008190028766,0.1265094262033206,0.009579304113273833
2022,88,Both,COVID-19,4651,79609,0.058423042620809204,0.1265094262033206,0.007391065599010716
2022,88,Both,Cancer,10445,79609,0.13120375836902862,0.1265094262033206,0.016598512186984934
2022,88,Both,Chronic lower respiratory disease,3539,79609,0.044454772701578965,0.1265094262033206,0.005623947786475795
2022,88,Both,Diabetes,1768,79609,0.022208544260071097,0.1265094262033206,0.0028095901911526435
2022,88,Both,Drug overdose,33,79609,4.145259958044945e-4,0.1265094262033206,5.244144587558668e-5
2022,88,Both,Heart disease,19825,79609,0.24902963232800313,0.1265094262033206,0.03150459589343957
2022,88,Both,Homicide,12,79609,1.507367257470889e-4,0.1265094262033206,1.9069616682031517e-5
2022,88,Both,Other causes,27069,79609,0.3400243691039958,0.1265094262033206,0.0430162878304926
2022,88,Both,Other unintentional injury,402,79609,0.005049680312527478,0.1265094262033206,6.388321588480558e-4
2022,88,Both,Stroke,5645,79609,0.07090906807019307,0.1265094262033206,0.008970665514172325
2022,88,Both,Suicide,137,79609,0.001720910952279265,0.1265094262033206,2.1771145711985983e-4
2022,89,Both,Alcohol-induced,53,78162,6.780788618510273e-4,0.14241226679642457,9.656674778294442e-5
2022,89,Both,Alzheimer disease,6010,78162,0.07689158414574858,0.14241226679642457,0.010950304795764077
2022,89,Both,COVID-19,4586,78162,0.05867301246129833,0.14241226679642457,0.00835575670438836
2022,89,Both,Cancer,9650,78162,0.12346152862004554,0.14241226679642457,0.017582436152932333
2022,89,Both,Chronic lower respiratory disease,3316,78162,0.04242470765845296,0.14241226679642457,0.006041798785815919
2022,89,Both,Diabetes,1751,78162,0.022402190322663187,0.14241226679642457,0.0031903467050553905
2022,89,Both,Drug overdose,20,78162,2.558788157928405e-4,0.14241226679642457,3.6440282182243186e-5
2022,89,Both,Heart disease,20114,78162,0.2573373250428597,0.14241226679642457,0.03664799179068197
2022,89,Both,Homicide,12,78162,1.535272894757043e-4,0.14241226679642457,2.1864169309345907e-5
2022,89,Both,Other causes,26607,78162,0.3404083825900054,0.14241226679642457,0.04847832940114722
2022,89,Both,Other unintentional injury,383,78162,0.004900079322432895,0.14241226679642457,6.978314037899569e-4
2022,89,Both,Stroke,5547,78162,0.07096798956014432,0.14241226679642457,0.010106712263245147
2022,89,Both,Suicide,113,78162,0.0014457153092295488,0.14241226679642457,2.0588759432967397e-4
2022,90,Both,Alcohol-induced,44,76194,5.774732918602515e-4,0.15994810372110546,9.236575798263171e-5
2022,90,Both,Alzheimer disease,5946,76194,0.07803764075911489,0.15994810372110546,0.012481972658289275
2022,90,Both,COVID-19,4332,76194,0.05685487046224112,0.15994810372110546,0.009093828717744558
2022,90,Both,Cancer,8619,76194,0.11311914323962517,0.15994810372110546,0.018093192455734153
2022,90,Both,Chronic lower respiratory disease,3145,76194,0.04127621597501115,0.15994810372110546,0.006602052473985834
2022,90,Both,Diabetes,1558,76194,0.02044780428905163,0.15994810372110546,0.0032705875212940953
2022,90,Both,Drug overdose,20,76194,2.624878599364779e-4,0.15994810372110546,4.198443544665077e-5
2022,90,Both,Heart disease,20197,76194,0.2650733653568522,0.15994810372110546,0.04239798213580028
2022,90,Both,Homicide,5,76194,6.562196498411948e-5,0.15994810372110546,1.0496108861662693e-5
2022,90,Both,Other causes,26293,76194,0.3450796650654907,0.15994810372110546,0.05519483805993944
2022,90,Both,Other unintentional injury,340,76194,0.004462293618920125,0.15994810372110546,7.137354025930632e-4
2022,90,Both,Stroke,5568,76194,0.07307662020631546,0.15994810372110546,0.011688466828347576
2022,90,Both,Suicide,127,76194,0.0016667979105966348,0.15994810372110546,2.6660116508623244e-4
2022,91,Both,Alcohol-induced,27,72708,3.713484073279419e-4,0.1791920428366722,6.654267971323856e-5
2022,91,Both,Alzheimer disease,5867,72708,0.08069263354789019,0.1791920428366722,0.014459477847317432
2022,91,Both,COVID-19,4183,72708,0.05753149584639929,0.1791920428366722,0.01030918626816581
2022,91,Both,Cancer,7438,72708,0.10229960939649008,0.1791920428366722,0.018331275989150683
2022,91,Both,Chronic lower respiratory disease,2875,72708,0.03954172855806789,0.1791920428366722,0.007085563117613366
2022,91,Both,Diabetes,1379,72708,0.018966276063156737,0.1791920428366722,0.0033986057527613327
2022,91,Both,Drug overdose,14,72708,1.925510260218958e-4,0.1791920428366722,3.450361170316074e-5
2022,91,Both,Heart disease,19747,72708,0.27159322220388404,0.1791920428366722,0.04866734430730822
2022,91,Both,Homicide,5,72708,6.87682235792485e-5,0.1791920428366722,1.2322718465414549e-5
2022,91,Both,Other causes,25345,72708,0.34858612532321065,0.1791920428366722,0.062463859901186344
2022,91,Both,Other unintentional injury,354,72708,0.004868790229410794,0.1791920428366722,8.724484673513501e-4
2022,91,Both,Stroke,5361,72708,0.07373328932167024,0.1791920428366722,0.013212418738617478
2022,91,Both,Suicide,113,72708,0.0015541618528910161,0.1791920428366722,2.784934373183688e-4
2022,92,Both,Alcohol-induced,22,68195,3.2260429650267613e-4,0.20019949501599743,6.458521724982687e-5
2022,92,Both,Alzheimer disease,5613,68195,0.08230808710316005,0.20019949501599743,0.016478037473785373
2022,92,Both,COVID-19,3806,68195,0.055810543294962975,0.20019949501599743,0.011173242584220049
2022,92,Both,Cancer,6775,68195,0.09934745949116504,0.20019949501599743,0.0198893112212535
2022,92,Both,Chronic lower respiratory disease,2501,68195,0.036674242979690595,0.20019949501599743,0.007342164924628046
2022,92,Both,Diabetes,1273,68195,0.018667057702177577,0.20019949501599743,0.0037371355254104364
2022,92,Both,Drug overdose,15,68195,2.1995747488818827e-4,0.20019949501599743,4.4035375397609226e-5
2022,92,Both,Heart disease,18654,68195,0.27353911577095097,0.20019949501599743,0.054762392844466844
2022,92,Both,Homicide,9,68195,1.3197448493291298e-4,0.20019949501599743,2.642122523856554e-5
2022,92,Both,Other causes,23969,68195,0.35147738103966564,0.20019949501599743,0.07036559419368638
2022,92,Both,Other unintentional injury,278,68195,0.004076545201261089,0.20019949501599743,8.161222907023577e-4
2022,92,Both,Stroke,5206,68195,0.07633990761786055,0.20019949501599743,0.015283210954663578
2022,92,Both,Suicide,74,68195,0.001085123542781729,0.20019949501599743,2.1724118529487224e-4
2022,93,Both,Alcohol-induced,10,60670,1.6482610845557937e-4,0.22300065183947723,3.675632962575857e-5
2022,93,Both,Alzheimer disease,5106,60670,0.08416021097741883,0.22300065183947723,0.018767781906912324
2022,93,Both,COVID-19,3318,60670,0.054689302785561236,0.22300065183947723,0.012195750169826694
2022,93,Both,Cancer,5460,60670,0.08999505521674633,0.22300065183947723,0.020068955975664177
2022,93,Both,Chronic lower respiratory disease,2266,60670,0.03734959617603428,0.22300065183947723,0.008328984293196891
2022,93,Both,Diabetes,1088,60670,0.017933080599967035,0.22300065183947723,0.003999088663282532
2022,93,Both,Drug overdose,6,60670,9.889566507334761e-5,0.22300065183947723,2.205379777545514e-5
2022,93,Both,Heart disease,16968,60670,0.27967694082742706,0.22300065183947723,0.062368140108987134
2022,93,Both,Homicide,11,60670,1.813087193011373e-4,0.22300065183947723,4.0431962588334426e-5
2022,93,Both,Other causes,21458,60670,0.3536838635239822,0.22300065183947723,0.07887173211095273
2022,93,Both,Other unintentional injury,281,60670,0.00463161364760178,0.22300065183947723,0.0010328528624838158
2022,93,Both,Stroke,4636,60670,0.0764133838800066,0.22300065183947723,0.017040234414501674
2022,93,Both,Suicide,62,60670,0.001021921872424592,0.22300065183947723,2.2788924367970312e-4
2022,94,Both,Alcohol-induced,13,54425,2.388608176389527e-4,0.24759475492061112,5.9140685603453275e-5
2022,94,Both,Alzheimer disease,4729,54425,0.08689021589343132,0.24759475492061112,0.021513561709133117
2022,94,Both,COVID-19,2922,54425,0.0536885622416169,0.24759475492061112,0.013293006410253112
2022,94,Both,Cancer,4409,54425,0.08101056499770326,0.24759475492061112,0.020057790986586575
2022,94,Both,Chronic lower respiratory disease,1864,54425,0.034248966467615986,0.24759475492061112,0.008479864458833608
2022,94,Both,Diabetes,904,54425,0.01661001378043179,0.24759475492061112,0.004112552291193982
2022,94,Both,Drug overdose,7,54425,1.2861736334405144e-4,0.24759475492061112,3.184498455570561e-5
2022,94,Both,Heart disease,15632,54425,0.28722094625631606,0.24759475492061112,0.0711143997963986
2022,94,Both,Homicide,2,54425,3.674781809830041e-5,0.24759475492061112,9.098567015915889e-6
2022,94,Both,Other causes,19598,54425,0.36009186954524575,0.24759475492061112,0.08915685818895978
2022,94,Both,Other unintentional injury,257,54425,0.004722094625631603,0.24759475492061112,0.0011691658615451917
2022,94,Both,Stroke,4034,54425,0.07412034910427194,0.24759475492061112,0.018351809671102347
2022,94,Both,Suicide,54,54425,9.92191088654111e-4,0.24759475492061112,2.4566130942972896e-4
2022,95,Both,Alcohol-induced,11,46785,2.351180934060062e-4,0.2739449679060323,6.440941855223587e-5
2022,95,Both,Alzheimer disease,4128,46785,0.08823340814363578,0.2739449679060323,0.02417109816214815
2022,95,Both,COVID-19,2576,46785,0.05506038260126109,0.2739449679060323,0.015083514744596327
2022,95,Both,Cancer,3454,46785,0.07382708132948594,0.2739449679060323,0.02022455742540206
2022,95,Both,Chronic lower respiratory disease,1566,46785,0.03347226675216416,0.2739449679060323,0.009169559041163762
2022,95,Both,Diabetes,697,46785,0.014897937373089665,0.2739449679060323,0.004081214975537127
2022,95,Both,Drug overdose,9,46785,1.923693491503687e-4,0.2739449679060323,5.269861517910207e-5
2022,95,Both,Heart disease,13774,46785,0.2944106016885754,0.2739449679060323,0.08065230283077245
2022,95,Both,Homicide,1,46785,2.1374372127818746e-5,0.2739449679060323,5.855401686566897e-6
2022,95,Both,Other causes,16806,46785,0.3592176979801218,0.2739449679060323,0.09840588074444327
2022,95,Both,Other unintentional injury,182,46785,0.003890135727263012,0.2739449679060323,0.0010656831069551754
2022,95,Both,Stroke,3534,46785,0.07553703109971145,0.2739449679060323,0.020692989560327415
2022,95,Both,Suicide,47,46785,0.001004595490007481,0.2739449679060323,2.752038792686442e-4
2022,96,Both,Alcohol-induced,8,38226,2.0928164076806363e-4,0.30197398382344526,6.319761080383932e-5
2022,96,Both,Alzheimer disease,3236,38226,0.08465442369068174,0.30197398382344526,0.025563433570153008
2022,96,Both,COVID-19,2022,38226,0.05289593470412808,0.30197398382344526,0.01597319613067039
2022,96,Both,Cancer,2634,38226,0.06890598022288495,0.30197398382344526,0.0208078133571641
2022,96,Both,Chronic lower respiratory disease,1137,38226,0.029744153194161044,0.30197398382344526,0.008981960435495664
2022,96,Both,Diabetes,588,38226,0.015382200596452676,0.30197398382344526,0.004645024394082191
2022,96,Both,Drug overdose,3,38226,7.848061528802385e-5,0.30197398382344526,2.3699104051439744e-5
2022,96,Both,Heart disease,11408,38226,0.29843561973525873,0.30197398382344526,0.09011979300627487
2022,96,Both,Homicide,8,38226,2.0928164076806363e-4,0.30197398382344526,6.319761080383932e-5
2022,96,Both,Other causes,13977,38226,0.36564118662690315,0.30197398382344526,0.11041412577565778
2022,96,Both,Other unintentional injury,155,38226,0.0040548317898812325,0.30197398382344526,0.001224453709324387
2022,96,Both,Stroke,3025,38226,0.07913462041542406,0.30197398382344526,0.023896596585201747
2022,96,Both,Suicide,25,38226,6.540051274001988e-4,0.30197398382344526,1.9749253376199788e-4
2022,97,Both,Alcohol-induced,4,30890,1.2949174490126255e-4,0.33156122763102125,4.293444190754565e-5
2022,97,Both,Alzheimer disease,2694,30890,0.08721269019100032,0.33156122763102125,0.02891634662473199
2022,97,Both,COVID-19,1728,30890,0.05594043379734542,0.33156122763102125,0.018547678904059717
2022,97,Both,Cancer,1848,30890,0.05982518614438329,0.33156122763102125,0.019835712161286087
2022,97,Both,Chronic lower respiratory disease,939,30890,0.030398187115571382,0.33156122763102125,0.01007886023779634
2022,97,Both,Diabetes,416,30890,0.013467141469731304,0.33156122763102125,0.004465181958384747
2022,97,Both,Drug overdose,4,30890,1.2949174490126255e-4,0.33156122763102125,4.293444190754565e-5
2022,97,Both,Heart disease,9356,30890,0.3028811913240531,0.33156122763102125,0.10042365962174928
2022,97,Both,Homicide,1,30890,3.237293622531564e-5,0.33156122763102125,1.0733610476886413e-5
2022,97,Both,Other causes,11405,30890,0.3692133376497248,0.33156122763102125,0.12241682748888952
2022,97,Both,Other unintentional injury,126,30890,0.00407898996438977,0.33156122763102125,0.001352434920087688
2022,97,Both,Stroke,2344,30890,0.07588216251213985,0.33156122763102125,0.02515958295782175
2022,97,Both,Suicide,25,30890,8.093234056328909e-4,0.33156122763102125,2.683402619221603e-4
2022,98,Both,Alcohol-induced,1,23975,4.1710114702815434e-5,0.3625417817182852,1.5121659300032752e-5
2022,98,Both,Alzheimer disease,2172,23975,0.09059436913451512,0.3625417817182852,0.03284424399967113
2022,98,Both,COVID-19,1341,23975,0.055933263816475495,0.3625417817182852,0.02027814512134392
2022,98,Both,Cancer,1381,23975,0.057601668404588115,0.3625417817182852,0.02088301149334523
2022,98,Both,Chronic lower respiratory disease,687,23975,0.0286548488008342,0.3625417817182852,0.0103885799391225
2022,98,Both,Diabetes,293,23975,0.012221063607924921,0.3625417817182852,0.004430646174909596
2022,98,Both,Drug overdose,1,23975,4.1710114702815434e-5,0.3625417817182852,1.5121659300032752e-5
2022,98,Both,Heart disease,7281,23975,0.30369134515119917,0.3625417817182852,0.11010080136353846
2022,98,Both,Homicide,1,23975,4.1710114702815434e-5,0.3625417817182852,1.5121659300032752e-5
2022,98,Both,Other causes,8830,23975,0.3683003128258603,0.3625417817182852,0.1335242516192892
2022,98,Both,Other unintentional injury,87,23975,0.0036287799791449426,0.3625417817182852,0.0013155843591028493
2022,98,Both,Stroke,1888,23975,0.07874869655891553,0.3625417817182852,0.028549692758461833
2022,98,Both,Suicide,12,23975,5.005213764337852e-4,0.3625417817182852,1.8145991160039302e-4
2022,99,Both,Alzheimer disease,1585,17579,0.09016440070538712,0.3947077169790096,0.03558858475520395
2022,99,Both,COVID-19,939,17579,0.05341600773650378,0.3947077169790096,0.02108371046380852
2022,99,Both,Cancer,883,17579,0.050230388531770864,0.3947077169790096,0.019826321980343904
2022,99,Both,Chronic lower respiratory disease,450,17579,0.025598725752318106,0.3947077169790096,0.010104014599269259
2022,99,Both,Diabetes,232,17579,0.013197565276750669,0.3947077169790096,0.005209180860067707
2022,99,Both,Drug overdose,1,17579,5.6886057227373574e-5,0.3947077169790096,2.245336577615391e-5
2022,99,Both,Heart disease,5339,17579,0.3037146595369475,0.3947077169790096,0.11987851987888572
2022,99,Both,Other causes,6642,17579,0.37783719210421524,0.3947077169790096,0.14913525548521425
2022,99,Both,Other unintentional injury,55,17579,0.0031287331475055463,0.3947077169790096,0.001234935117688465
2022,99,Both,Stroke,1444,17579,0.08214346663632743,0.3947077169790096,0.03242266018076625
2022,99,Both,Suicide,9,17579,5.119745150463621e-4,0.3947077169790096,2.020802919853852e-4
2023,15,Both,Alcohol-induced,6,1552,0.003865979381443299,4.001838316852652e-4,1.547102442082211e-6
2023,15,Both,COVID-19,8,1552,0.005154639175257732,4.001838316852652e-4,2.0628032561096145e-6
2023,15,Both,Cancer,135,1552,0.08698453608247422,4.001838316852652e-4,3.480980494684975e-5
2023,15,Both,Chronic lower respiratory disease,15,1552,0.009664948453608248,4.001838316852652e-4,3.867756105205527e-6
2023,15,Both,Diabetes,10,1552,0.006443298969072165,4.001838316852652e-4,2.5785040701370183e-6
2023,15,Both,Drug overdose,120,1552,0.07731958762886598,4.001838316852652e-4,3.094204884164422e-5
2023,15,Both,Heart disease,36,1552,0.023195876288659795,4.001838316852652e-4,9.282614652493265e-6
2023,15,Both,Homicide,291,1552,0.1875,4.001838316852652e-4,7.503446844098723e-5
2023,15,Both,Other causes,345,1552,0.22229381443298968,4.001838316852652e-4,8.895839041972712e-5
2023,15,Both,Other unintentional injury,298,1552,0.19201030927835053,4.001838316852652e-4,7.683942129008314e-5
2023,15,Both,Stroke,11,1552,0.007087628865979381,4.001838316852652e-4,2.83635447715072e-6
2023,15,Both,Suicide,277,1552,0.17847938144329897,4.001838316852652e-4,7.142456274279541e-5
2023,16,Both,Alcohol-induced,1,2050,4.878048780487805e-4,4.969773622465943e-4,2.424279815837045e-7
2023,16,Both,COVID-19,6,2050,0.002926829268292683,4.969773622465943e-4,1.4545678895022271e-6
2023,16,Both,Cancer,136,2050,0.06634146341463415,4.969773622465943e-4,3.2970205495383816e-5
2023,16,Both,Chronic lower respiratory disease,17,2050,0.008292682926829269,4.969773622465943e-4,4.121275686922977e-6
2023,16,Both,Diabetes,8,2050,0.003902439024390244,4.969773622465943e-4,1.939423852669636e-6
2023,16,Both,Drug overdose,204,2050,0.09951219512195122,4.969773622465943e-4,4.9455308243075724e-5
2023,16,Both,Heart disease,42,2050,0.02048780487804878,4.969773622465943e-4,1.018197522651559e-5
2023,16,Both,Homicide,434,2050,0.21170731707317073,4.969773622465943e-4,1.0521374400732776e-4
2023,16,Both,Other causes,378,2050,0.18439024390243902,4.969773622465943e-4,9.16377770386403e-5
2023,16,Both,Other unintentional injury,446,2050,0.2175609756097561,4.969773622465943e-4,1.0812287978633221e-4
2023,16,Both,Stroke,13,2050,0.006341463414634147,4.969773622465943e-4,3.151563760588159e-6
2023,16,Both,Suicide,365,2050,0.17804878048780487,4.969773622465943e-4,8.848621327805215e-5
2023,17,Both,Alcohol-induced,4,2516,0.001589825119236884,5.869478587498069e-4,9.331444495227455e-7
2023,17,Both,COVID-19,3,2516,0.0011923688394276629,5.869478587498069e-4,6.998583371420591e-7
2023,17,Both,Cancer,135,2516,0.053656597774244835,5.869478587498069e-4,3.149362517139266e-5
2023,17,Both,Chronic lower respiratory disease,17,2516,0.006756756756756757,5.869478587498069e-4,3.965863910471669e-6
2023,17,Both,Diabetes,6,2516,0.0023847376788553257,5.869478587498069e-4,1.3997166742841182e-6
2023,17,Both,Drug overdose,280,2516,0.11128775834658187,5.869478587498069e-4,6.532011146659219e-5
2023,17,Both,Heart disease,60,2516,0.02384737678855326,5.869478587498069e-4,1.3997166742841184e-5
2023,17,Both,Homicide,516,2516,0.20508744038155802,5.869478587498069e-4,1.2037563398843416e-4
2023,17,Both,Other causes,423,2516,0.16812400635930047,5.869478587498069e-4,9.868002553703033e-5
2023,17,Both,Other unintentional injury,666,2516,0.2647058823529412,5.869478587498069e-4,1.5536855084553712e-4
2023,17,Both,Stroke,13,2516,0.0051669316375198724,5.869478587498069e-4,3.0327194609489226e-6
2023,17,Both,Suicide,393,2516,0.15620031796502384,5.869478587498069e-4,9.168144216560974e-5
2023,18,Both,Alcohol-induced,3,3186,9.416195856873823e-4,6.664976560301637e-4,6.275872467327341e-7
2023,18,Both,COVID-19,8,3186,0.0025109855618330196,6.664976560301637e-4,1.6735659912872913e-6
2023,18,Both,Cancer,123,3186,0.038606403013182675,6.664976560301637e-4,2.5731077116042103e-5
2023,18,Both,Chronic lower respiratory disease,16,3186,0.005021971123666039,6.664976560301637e-4,3.3471319825745825e-6
2023,18,Both,Diabetes,26,3186,0.008160703075957313,6.664976560301637e-4,5.439089471683697e-6
2023,18,Both,Drug overdose,412,3186,0.1293157564344005,6.664976560301637e-4,8.61886485512955e-5
2023,18,Both,Heart disease,69,3186,0.021657250470809793,6.664976560301637e-4,1.4434506674852888e-5
2023,18,Both,Homicide,685,3186,0.2150031387319523,6.664976560301637e-4,1.432990880039743e-4
2023,18,Both,Other causes,523,3186,0.16415568110483364,6.664976560301637e-4,1.0940937668040666e-4
2023,18,Both,Other unintentional injury,877,3186,0.27526679221594474,6.664976560301637e-4,1.834646717948693e-4
2023,18,Both,Stroke,17,3186,0.0053358443188951665,6.664976560301637e-4,3.556327731485494e-6
2023,18,Both,Suicide,427,3186,0.13402385436283742,6.664976560301637e-4,8.932658478495918e-5
2023,19,Both,Alcohol-induced,9,3552,0.002533783783783784,7.393879545233041e-4,1.8734492090962098e-6
2023,19,Both,COVID-19,6,3552,0.0016891891891891893,7.393879545233041e-4,1.2489661393974733e-6
2023,19,Both,Cancer,136,3552,0.038288288288288286,7.393879545233041e-4,2.8309899159676057e-5
2023,19,Both,Chronic lower respiratory disease,21,3552,0.0059121621621621625,7.393879545233041e-4,4.371381487891156e-6
2023,19,Both,Diabetes,23,3552,0.006475225225225225,7.393879545233041e-4,4.787703534356981e-6
2023,19,Both,Drug overdose,581,3552,0.16356981981981983,7.393879545233041e-4,1.20941554498322e-4
2023,19,Both,Heart disease,81,3552,0.022804054054054054,7.393879545233041e-4,1.6861042881865888e-5
2023,19,Both,Homicide,719,3552,0.20242117117117117,7.393879545233041e-4,1.4966777570446388e-4
2023,19,Both,Other causes,543,3552,0.15287162162162163,7.393879545233041e-4,1.1303143561547133e-4
2023,19,Both,Other unintentional injury,889,3552,0.25028153153153154,7.393879545233041e-4,1.8505514965405894e-4
2023,19,Both,Stroke,17,3552,0.004786036036036036,7.393879545233041e-4,3.538737394959507e-6
2023,19,Both,Suicide,527,3552,0.14836711711711711,7.393879545233041e-4,1.0970085924374473e-4
2023,20,Both,Alcohol-induced,11,3672,0.0029956427015250544,8.173897404880534e-4,2.4486076103944955e-6
2023,20,Both,COVID-19,9,3672,0.0024509803921568627,8.173897404880534e-4,2.0034062266864055e-6
2023,20,Both,Cancer,139,3672,0.03785403050108933,8.173897404880534e-4,3.0941496167712264e-5
2023,20,Both,Chronic lower respiratory disease,13,3672,0.003540305010893246,8.173897404880534e-4,2.8938089941025854e-6
2023,20,Both,Diabetes,26,3672,0.007080610021786492,8.173897404880534e-4,5.787617988205171e-6
2023,20,Both,Drug overdose,672,3672,0.1830065359477124,8.173897404880534e-4,1.4958766492591827e-4
2023,20,Both,Heart disease,83,3672,0.022603485838779955,8.173897404880534e-4,1.847585742388574e-5
2023,20,Both,Homicide,654,3672,0.1781045751633987,8.173897404880534e-4,1.4558085247254546e-4
2023,20,Both,Other causes,571,3672,0.15550108932461873,8.173897404880534e-4,1.2710499504865972e-4
2023,20,Both,Other unintentional injury,927,3672,0.25245098039215685,8.173897404880534e-4,2.0635084134869975e-4
2023,20,Both,Stroke,9,3672,0.0024509803921568627,8.173897404880534e-4,2.0034062266864055e-6
2023,20,Both,Suicide,558,3672,0.15196078431372548,8.173897404880534e-4,1.2421118605455712e-4
2023,21,Both,Alcohol-induced,18,4017,0.004480955937266617,8.992415388933329e-4,4.029461712740849e-6
2023,21,Both,COVID-19,10,4017,0.0024894199651481204,8.992415388933329e-4,2.238589840411583e-6
2023,21,Both,Cancer,158,4017,0.039332835449340305,8.992415388933329e-4,3.536971947850301e-5
2023,21,Both,Chronic lower respiratory disease,31,4017,0.007717201891959173,8.992415388933329e-4,6.939628505275907e-6
2023,21,Both,Diabetes,32,4017,0.007966143888473986,8.992415388933329e-4,7.1634874893170655e-6
2023,21,Both,Drug overdose,707,4017,0.17600199153597212,8.992415388933329e-4,1.5826830171709893e-4
2023,21,Both,Heart disease,91,4017,0.022653721682847898,8.992415388933329e-4,2.0371167547745408e-5
2023,21,Both,Homicide,628,4017,0.15633557381130198,8.992415388933329e-4,1.4058344197784742e-4
2023,21,Both,Other causes,654,4017,0.16280806572068707,8.992415388933329e-4,1.4640377556291752e-4
2023,21,Both,Other unintentional injury,959,4017,0.23873537465770475,8.992415388933329e-4,2.146807656954708e-4
2023,21,Both,Stroke,14,4017,0.0034851879512073688,8.992415388933329e-4,3.1340257765762165e-6
2023,21,Both,Suicide,715,4017,0.1779935275080906,8.992415388933329e-4,1.6005917358942817e-4
2023,22,Both,Alcohol-induced,29,4303,0.006739484080873809,9.718767620029866e-4,6.549947966090312e-6
2023,22,Both,COVID-19,10,4303,0.0023239600278875203,9.718767620029866e-4,2.2586027469276936e-6
2023,22,Both,Cancer,173,4303,0.040204508482454104,9.718767620029866e-4,3.9073827521849103e-5
2023,22,Both,Chronic lower respiratory disease,36,4303,0.008366256100395073,9.718767620029866e-4,8.130969888939698e-6
2023,22,Both,Diabetes,43,4303,0.009993028119916338,9.718767620029866e-4,9.711991811789084e-6
2023,22,Both,Drug overdose,873,4303,0.20288171043458053,9.718767620029866e-4,1.9717601980678766e-4
2023,22,Both,Heart disease,111,4303,0.025795956309551477,9.718767620029866e-4,2.5070490490897402e-5
2023,22,Both,Homicide,582,4303,0.13525447362305368,9.718767620029866e-4,1.3145067987119178e-4
2023,22,Both,Other causes,725,4303,0.16848710202184522,9.718767620029866e-4,1.6374869915225778e-4
2023,22,Both,Other unintentional injury,955,4303,0.22193818266325818,9.718767620029866e-4,2.1569656233159476e-4
2023,22,Both,Stroke,19,4303,0.004415524052986289,9.718767620029866e-4,4.291345219162618e-6
2023,22,Both,Suicide,747,4303,0.17359981408319777,9.718767620029866e-4,1.6871762519549873e-4
2023,23,Both,Alcohol-induced,38,4468,0.008504923903312443,0.0010310409582396849,8.768924891026862e-6
2023,23,Both,COVID-19,16,4468,0.0035810205908683975,0.0010310409582396849,3.692178901484995e-6
2023,23,Both,Cancer,168,4468,0.03760071620411817,0.0010310409582396849,3.876787846559245e-5
2023,23,Both,Chronic lower respiratory disease,26,4468,0.005819158460161146,0.0010310409582396849,5.9997907149131165e-6
2023,23,Both,Diabetes,39,4468,0.008728737690241718,0.0010310409582396849,8.999686072369675e-6
2023,23,Both,Drug overdose,982,4468,0.2197851387645479,0.0010310409582396849,2.2660748007864156e-4
2023,23,Both,Heart disease,135,4468,0.030214861235452105,0.0010310409582396849,3.115275948127965e-5
2023,23,Both,Homicide,605,4468,0.13540734109221128,0.0010310409582396849,1.3961051471240136e-4
2023,23,Both,Other causes,726,4468,0.16248880931065354,0.0010310409582396849,1.6753261765488166e-4
2023,23,Both,Other unintentional injury,974,4468,0.2179946284691137,0.0010310409582396849,2.2476139062789906e-4
2023,23,Both,Stroke,22,4468,0.004923903312444047,0.0010310409582396849,5.076745989541868e-6
2023,23,Both,Suicide,737,4468,0.16495076096687555,0.0010310409582396849,1.7007099064965256e-4
2023,24,Both,Alcohol-induced,45,4705,0.009564293304994687,0.0010813041639632004,1.0341910176056116e-5
2023,24,Both,COVID-19,15,4705,0.003188097768331562,0.0010813041639632004,3.4473033920187046e-6
2023,24,Both,Cancer,168,4705,0.035706695005313496,0.0010813041639632004,3.860979799060949e-5
2023,24,Both,Chronic lower respiratory disease,27,4705,0.005738575982996812,0.0010813041639632004,6.205146105633668e-6
2023,24,Both,Diabetes,46,4705,0.00977683315621679,0.0010813041639632004,1.0571730402190694e-5
2023,24,Both,Drug overdose,1141,4705,0.24250797024442083,0.0010813041639632004,2.622248780195561e-4
