year,state,population,sex,table,age_label,age,qx,lx,dx,Lx,Tx,ex,open_interval,mx
2019,LA,Total,Both,1,95–96,95,0.2354939728975296,6888.0634765625,1622.097412109375,,,3.0920324325561523,FALSE,0.2669233987080666
2019,LA,Total,Both,1,96–97,96,0.25429803133010864,5265.9658203125,1339.124755859375,,,2.8904671669006348,FALSE,0.29134186234992543
2019,LA,Total,Both,1,97–98,97,0.2736506462097168,3926.841064453125,1074.5826416015625,,,2.705660343170166,FALSE,0.3170281213462427
2019,LA,Total,Both,1,98–99,98,0.29342806339263916,2852.25830078125,836.9326171875,,,2.5366384983062744,FALSE,0.34388009916062456
2019,LA,Total,Both,1,99–100,99,0.3134946823120117,2015.32568359375,631.79388427734375,,,2.3824219703674316,FALSE,0.3717683887789671
2019,LA,Total,Both,1,100 and over,100,1,1383.53173828125,1383.53173828125,,,2.242035388946533,TRUE,
2019,MA,Total,Both,1,0–1,0,0.003674968145787716,100000,367.496826171875,,,80.41734313964844,FALSE,0.003681733272035725
2019,MA,Total,Both,1,1–2,1,2.244276111014187e-4,99632.5,22.36028480529785,,,79.713623046875,FALSE,2.244527978040268e-4
2019,MA,Total,Both,1,2–3,2,9.898431017063558e-5,99610.140625,9.859841346740723,,,78.73139953613281,FALSE,9.898920935993699e-5
2019,MA,Total,Both,1,3–4,3,8.461943070869893e-5,99600.28125,8.428118705749512,,,77.73915100097656,FALSE,8.462301108421032e-5
2019,MA,Total,Both,1,4–5,4,1.5363897546194494e-4,99591.8515625,15.301190376281738,,,76.74568939208984,FALSE,1.536507788360646e-4
2019,MA,Total,Both,1,5–6,5,1.0177840158576146e-4,99576.546875,10.13474178314209,,,75.75740051269531,FALSE,1.0178358127086617e-4
2019,MA,Total,Both,1,6–7,6,9.459562716074289e-5,99566.4140625,9.418547630310059,,,74.76506042480469,FALSE,9.460010153871016e-5
2019,MA,Total,Both,1,7–8,7,8.687885565450415e-5,99556.9921875,8.649397850036621,,,73.7720947265625,FALSE,8.688262978623019e-5
2019,MA,Total,Both,1,8–9,8,7.909654959803446e-5,99548.34375,7.87393045425415,,,72.77845764160156,FALSE,7.909967785383073e-5
2019,MA,Total,Both,1,9–10,9,7.231801282614468e-5,99540.46875,7.198568820953369,,,71.78417205810547,FALSE,7.232062786819156e-5
2019,MA,Total,Both,1,10–11,10,6.83883554302156e-5,99533.2734375,6.8069167137146,,,70.7893295288086,FALSE,6.839069399376008e-5
2019,MA,Total,Both,1,11–12,11,6.988176028244197e-5,99526.46875,6.955084800720215,,,69.79412841796875,FALSE,6.988420209797125e-5
2019,MA,Total,Both,1,12–13,12,7.945716060930863e-5,99519.515625,7.9075379371643075,,,68.7989730834961,FALSE,7.946031745491167e-5
2019,MA,Total,Both,1,13–14,13,9.826574387261644e-5,99511.609375,9.778582572937013,,,67.80439758300781,FALSE,9.827057218805486e-5
2019,MA,Total,Both,1,14–15,14,1.2469351349864155e-4,99501.828125,12.407232284545898,,,66.81101989746094,FALSE,1.247012882195245e-4
2019,MA,Total,Both,1,15–16,15,1.5486645861528814e-4,99489.421875,15.407574653625488,,,65.81929016113281,FALSE,1.5487845135392665e-4
2019,MA,Total,Both,1,16–17,16,1.8944728071801364e-4,99474.015625,18.845081329345703,,,64.82939910888672,FALSE,1.89465227554089e-4
2019,MA,Total,Both,1,17–18,17,2.3236057313624767e-4,99455.171875,23.109460830688477,,,63.841590881347656,FALSE,2.3238757199095644e-4
2019,MA,Total,Both,1,18–19,18,2.8551495051942766e-4,99432.0625,28.389341354370117,,,62.85631561279297,FALSE,2.855557157324516e-4
2019,MA,Total,Both,1,19–20,19,3.481956955511123e-4,99403.671875,34.61193084716797,,,61.874122619628906,FALSE,3.482563262279828e-4
2019,MA,Total,Both,1,20–21,20,4.114606126677245e-4,99369.0625,40.88645553588867,,,60.8954963684082,FALSE,4.1154528000425e-4
2019,MA,Total,Both,1,21–22,21,4.7796190483495593e-4,99328.1796875,47.4750862121582,,,59.92035675048828,FALSE,4.780761559300282e-4
2019,MA,Total,Both,1,22–23,22,5.593735841102898e-4,99280.703125,55.535003662109375,,,58.94877243041992,FALSE,5.595300772826634e-4
2019,MA,Total,Both,1,23–24,23,6.581698544323444e-4,99225.171875,65.30701446533203,,,57.981483459472656,FALSE,6.583865195121982e-4
2019,MA,Total,Both,1,24–25,24,7.669171318411827e-4,99159.8671875,76.04740142822266,,,57.01933670043945,FALSE,7.672113255958537e-4
2019,MA,Total,Both,1,25–26,25,8.808242273516953e-4,99083.8203125,87.27542877197266,,,56.062721252441406,FALSE,8.812123239338762e-4
2019,MA,Total,Both,1,26–27,26,9.872146183624864e-4,98996.546875,97.7308349609375,,,55.11170196533203,FALSE,9.87702155365669e-4
2019,MA,Total,Both,1,27–28,27,0.0010747617343440652,98898.8125,106.29265594482422,,,54.165672302246094,FALSE,0.001075339601271501
2019,MA,Total,Both,1,28–29,28,0.001136486534960568,98792.5234375,112.27637481689452,,,53.22340393066406,FALSE,0.0011371327029632585
2019,MA,Total,Both,1,29–30,29,0.0011791334254667165,98680.25,116.357177734375,,,52.28339385986328,FALSE,0.0011798290133797223
2019,MA,Total,Both,1,30–31,30,0.0012182252248749137,98563.890625,120.0730209350586,,,51.344528198242195,FALSE,0.0012189677134833504
2019,MA,Total,Both,1,31–32,31,0.0012610278790816665,98443.8203125,124.1404037475586,,,50.406539916992195,FALSE,0.0012618234763727594
2019,MA,Total,Both,1,32–33,32,0.0012941921595484018,98319.6796875,127.24456024169922,,,49.46955108642578,FALSE,0.0012950301684936233
2019,MA,Total,Both,1,33–34,33,0.0013405894860625267,98192.4375,131.6357421875,,,48.53300857543945,FALSE,0.0013414886788718104
2019,MA,Total,Both,1,34–35,34,0.0013808447401970625,98060.8046875,135.40675354003906,,,47.59748840332031,FALSE,0.001381798764975376
2019,MA,Total,Both,1,35–36,35,0.0014223590260371566,97925.3984375,139.2850799560547,,,46.66261291503906,FALSE,0.0014233712985440997
2019,MA,Total,Both,1,36–37,36,0.0014677455183118582,97786.1171875,143.52513122558594,,,45.728363037109375,FALSE,0.0014688234478282289
2019,MA,Total,Both,1,37–38,37,0.0015215714229270816,97642.59375,148.57017517089844,,,44.79484558105469,FALSE,0.0015227298940729106
2019,MA,Total,Both,1,38–39,38,0.0015871033538132906,97494.0234375,154.73309326171875,,,43.86234664916992,FALSE,0.0015883638025723597
2019,MA,Total,Both,1,39–40,39,0.0016646559815853834,97339.2890625,162.0364227294922,,,42.9312744140625,FALSE,0.001666042675538089
2019,MA,Total,Both,1,40–41,40,0.0017626502085477114,97177.25,171.2895050048828,,,42.00202560424805,FALSE,0.001764205046744494
2019,MA,Total,Both,1,41–42,41,0.0018723085522651672,97005.9609375,181.6250915527344,,,41.07530975341797,FALSE,0.00187406296432296
2019,MA,Total,Both,1,42–43,42,0.001972887199372053,96824.3359375,191.02349853515625,,,40.15142059326172,FALSE,0.0019748352629776517
2019,MA,Total,Both,1,43–44,43,0.0020523499697446823,96633.3125,198.32537841796875,,,39.22980499267578,FALSE,0.0020544582033604365
2019,MA,Total,Both,1,44–45,44,0.0021222240757197146,96434.984375,204.65664672851565,,,38.30945587158203,FALSE,0.0021244783853085385
2019,MA,Total,Both,1,45–46,45,0.002194000640884042,96230.328125,211.12939453125,,,37.389869689941406,FALSE,0.002196410103471372
2019,MA,Total,Both,1,46–47,46,0.0022959397174417973,96019.1953125,220.45428466796875,,,36.470985412597656,FALSE,0.00229857841618148
2019,MA,Total,Both,1,47–48,47,0.002449566964060068,95798.7421875,234.66543579101565,,,35.55376052856445,FALSE,0.0024525708323039825
2019,MA,Total,Both,1,48–49,48,0.0026691947132349014,95564.078125,255.07913208007812,,,34.639835357666016,FALSE,0.0026727617740333947
2019,MA,Total,Both,1,49–50,49,0.0029403073713183403,95309,280.2377624511719,,,33.731204986572266,FALSE,0.0029446364394326986
2019,MA,Total,Both,1,50–51,50,0.0032338513992726803,95028.765625,307.30889892578125,,,32.829200744628906,FALSE,0.003239088765140439
2019,MA,Total,Both,1,51–52,51,0.0035317568108439445,94721.453125,334.53314208984375,,,31.934091567993164,FALSE,0.003538004496582746
2019,MA,Total,Both,1,52–53,52,0.003840056713670492,94386.921875,362.45114135742193,,,31.045499801635746,FALSE,0.003847443915088796
2019,MA,Total,Both,1,53–54,53,0.004152642097324133,94024.46875,390.4499816894531,,,30.163249969482425,FALSE,0.004161282255260154
2019,MA,Total,Both,1,54–55,54,0.0044720955193042755,93634.015625,418.7402648925782,,,29.286945343017575,FALSE,0.004482117748654652
2019,MA,Total,Both,1,55–56,55,0.004791716113686562,93215.2734375,446.6611328125,,,28.416263580322266,FALSE,0.004803223956501569
2019,MA,Total,Both,1,56–57,56,0.0051315161399543285,92768.609375,476.0436096191406,,,27.550674438476562,FALSE,0.005144716237157558
2019,MA,Total,Both,1,57–58,57,0.005524481181055307,92292.5625,509.8685302734375,,,26.690202713012695,FALSE,0.005539783395613402
2019,MA,Total,Both,1,58–59,58,0.0059941112995147705,91782.6953125,550.15570068359375,,,25.835693359375,FALSE,0.0060121299876613665
2019,MA,Total,Both,1,59–60,59,0.006533928215503693,91232.5390625,596.10687255859375,,,24.98847389221191,FALSE,0.0065553442900131214
2019,MA,Total,Both,1,60–61,60,0.00713496096432209,90636.4296875,646.6873779296875,,,24.149534225463867,FALSE,0.007160505929467865
2019,MA,Total,Both,1,61–62,61,0.007758329156786203,89989.7421875,698.1700439453125,,,23.319482803344727,FALSE,0.007788542193781642
2019,MA,Total,Both,1,62–63,62,0.008379179984331131,89291.5703125,748.19012451171875,,,22.49790954589844,FALSE,0.008414433008653936
2019,MA,Total,Both,1,63–64,63,0.008979080244898796,88543.3828125,795.0381469726564,,,21.683792114257812,FALSE,0.00901957398418821
2019,MA,Total,Both,1,64–65,64,0.009585347026586533,87748.34375,841.09832763671875,,,20.875726699829105,FALSE,0.009631507698425858
2019,MA,Total,Both,1,65–66,65,0.010244536213576794,86907.2421875,890.32440185546875,,,20.072925567626953,FALSE,0.010297281650964144
2019,MA,Total,Both,1,66–67,66,0.01120327040553093,86016.9140625,963.6707763671876,,,19.27551651000977,FALSE,0.01126638055948067
2019,MA,Total,Both,1,67–68,67,0.012150284834206104,85053.2421875,1033.421142578125,,,18.48824691772461,FALSE,0.012224550720820187
2019,MA,Total,Both,1,68–69,68,0.013147812336683272,84019.8203125,1104.6768798828125,,,17.70949935913086,FALSE,0.013234816780352503
2019,MA,Total,Both,1,69–70,69,0.014230132102966309,82915.140625,1179.8934326171875,,,16.938779830932617,FALSE,0.01433210598369717
2019,MA,Total,Both,1,70–71,70,0.015426678583025932,81735.25,1260.9034423828125,,,16.176084518432617,FALSE,0.01554659474310717
2019,MA,Total,Both,1,71–72,71,0.01678815670311451,80474.34375,1351.015869140625,,,15.42170238494873,FALSE,0.016930270722068628
2019,MA,Total,Both,1,72–73,72,0.01837131567299366,79123.328125,1453.599609375,,,14.676488876342772,FALSE,0.01854163276732428
2019,MA,Total,Both,1,73–74,73,0.020230242982506752,77669.7265625,1571.2774658203125,,,13.941802978515623,FALSE,0.020436965370138237
2019,MA,Total,Both,1,74–75,74,0.02241869457066059,76098.4453125,1706.02783203125,,,13.21934986114502,FALSE,0.022672842334331655
2019,MA,Total,Both,1,75–76,75,0.024951757863163948,74392.4140625,1856.2215576171875,,,12.511041641235352,FALSE,0.025266985717947065
2019,MA,Total,Both,1,76–77,76,0.027878453955054283,72536.1953125,2022.197021484375,,,11.81840705871582,FALSE,0.028272551467189252
2019,MA,Total,Both,1,77–78,77,0.03133063018321991,70514,2209.248046875,,,11.14299488067627,FALSE,0.0318292453406087
2019,MA,Total,Both,1,78–79,78,0.03534909710288048,68304.75,2414.51123046875,,,10.487232208251951,FALSE,0.03598511781482795
2019,MA,Total,Both,1,79–80,79,0.03996244817972183,65890.2421875,2633.135498046875,,,9.8532075881958,FALSE,0.04077722709201044
2019,MA,Total,Both,1,80–81,80,0.045103538781404495,63257.10546875,2853.119384765625,,,9.242544174194338,FALSE,0.04614417149570055
2019,MA,Total,Both,1,81–82,81,0.05054355785250664,60403.984375,3053.0322265625,,,8.655488967895508,FALSE,0.05185400069449982
2019,MA,Total,Both,1,82–83,82,0.05715256184339523,57350.953125,3277.75390625,,,8.089639663696289,FALSE,0.05883381342347932
2019,MA,Total,Both,1,83–84,83,0.0645352378487587,54073.19921875,3489.626708984375,,,7.549701213836671,FALSE,0.06668707083773379
2019,MA,Total,Both,1,84–85,84,0.07275772839784622,50583.57421875,3680.345947265625,,,7.036041259765625,FALSE,0.07550449621194881
2019,MA,Total,Both,1,85–86,85,0.08188538253307343,46903.2265625,3840.688720703125,,,6.548903942108154,FALSE,0.08538111517153416
2019,MA,Total,Both,1,86–87,86,0.09198078513145447,43062.5390625,3960.92626953125,,,6.088397026062012,FALSE,0.0964149463639354
2019,MA,Total,Both,1,87–88,87,0.10310138016939165,39101.61328125,4031.43017578125,,,5.654491901397705,FALSE,0.10870520869333389
2019,MA,Total,Both,1,88–89,88,0.11529672145843506,35070.18359375,4043.477294921875,,,5.2470173835754395,FALSE,0.12234999829538666
2019,MA,Total,Both,1,89–90,89,0.1286054104566574,31026.70703125,3990.202392578125,,,4.865660190582275,FALSE,0.13744339240399286
2019,MA,Total,Both,1,90–91,90,0.14305175840854645,27036.50390625,3867.619384765625,,,4.509969234466553,FALSE,0.15407188547802209
2019,MA,Total,Both,1,91–92,91,0.15864241123199463,23168.884765625,3675.567626953125,,,4.1793599128723145,FALSE,0.17231026955295228
2019,MA,Total,Both,1,92–93,92,0.17536315321922302,19493.31640625,3418.409423828125,,,3.8731226921081543,FALSE,0.19221704694675854
2019,MA,Total,Both,1,93–94,93,0.1931761205196381,16074.9072265625,3105.288330078125,,,3.5904340744018555,FALSE,0.2138294968463612
2019,MA,Total,Both,1,94–95,94,0.2120176702737808,12969.619140625,2749.788330078125,,,3.3303699493408203,FALSE,0.23715857449916244
2019,MA,Total,Both,1,95–96,95,0.23179727792739868,10219.8310546875,2368.928955078125,,,3.0919206142425537,FALSE,0.2621840528055484
2019,MA,Total,Both,1,96–97,96,0.252397745847702,7850.90234375,1981.550048828125,,,2.8740057945251465,FALSE,0.28885033221719153
2019,MA,Total,Both,1,97–98,97,0.27367687225341797,5869.3525390625,1606.3060302734375,,,2.675493001937866,FALSE,0.3170633212921802
2019,MA,Total,Both,1,98–99,98,0.2954704165458679,4263.04638671875,1259.6041259765625,,,2.495213747024536,FALSE,0.34668851677788304
2019,MA,Total,Both,1,99–100,99,0.3175969123840332,3003.4423828125,953.884033203125,,,2.331979990005493,FALSE,0.37755150917379837
2019,MA,Total,Both,1,100 and over,100,1,2049.558349609375,2049.558349609375,,,2.184600830078125,TRUE,
2019,MD,Total,Both,1,0–1,0,0.00587682006880641,100000,587.6820068359375,,,78.5448226928711,FALSE,0.005894139467361476
2019,MD,Total,Both,1,1–2,1,4.3020368320867414e-4,99412.3203125,42.767547607421875,,,78.00843048095702,FALSE,4.3029624072248897e-4
2019,MD,Total,Both,1,2–3,2,2.6264143525622785e-4,99369.5546875,26.098562240600582,,,77.04178619384764,FALSE,2.6267593004786536e-4
2019,MD,Total,Both,1,3–4,3,1.2384660658426583e-4,99343.453125,12.303349494934082,,,76.06189727783203,FALSE,1.238542760501657e-4
2019,MD,Total,Both,1,4–5,4,1.5061546582728624e-4,99331.1484375,14.960806846618652,,,75.071258544921875,FALSE,1.5062680919080242e-4
2019,MD,Total,Both,1,5–6,5,1.0352010576752946e-4,99316.1875,10.281222343444824,,,74.082489013671875,FALSE,1.035254642510339e-4
2019,MD,Total,Both,1,6–7,6,8.106049062917009e-5,99305.90625,8.049785614013672,,,73.0901107788086,FALSE,8.106377616390414e-5
2019,MD,Total,Both,1,7–8,7,6.602571374969557e-5,99297.859375,6.556211948394775,,,72.09599304199219,FALSE,6.602789351909406e-5
2019,MD,Total,Both,1,8–9,8,5.771859287051484e-5,99291.3046875,5.730954170227051,,,71.10071563720703,FALSE,5.7720258636569155e-5
2019,MD,Total,Both,1,9–10,9,5.65698319405783e-5,99285.5703125,5.616568088531494,,,70.10479736328125,FALSE,5.65714320587804e-5
2019,MD,Total,Both,1,10–11,10,6.419756391551346e-5,99279.953125,6.373531341552734,,,69.108734130859375,FALSE,6.419962464526672e-5
2019,MD,Total,Both,1,11–12,11,8.324142982019112e-5,99273.578125,8.26367473602295,,,68.1131362915039,FALSE,8.324489453221416e-5
2019,MD,Total,Both,1,12–13,12,1.167537848232314e-4,99265.3125,11.589600563049316,,,67.11876678466797,FALSE,1.1676060094427064e-4
2019,MD,Total,Both,1,13–14,13,1.6651273472234607e-4,99253.7265625,16.527009963989258,,,66.12654113769531,FALSE,1.66526599122058e-4
2019,MD,Total,Both,1,14–15,14,2.3069328744895756e-4,99237.203125,22.893356323242188,,,65.1374740600586,FALSE,2.3071990021508783e-4
2019,MD,Total,Both,1,15–16,15,3.005297912750393e-4,99214.3125,29.816856384277344,,,64.15238952636719,FALSE,3.0057495713960516e-4
2019,MD,Total,Both,1,16–17,16,3.775254008360207e-4,99184.4921875,37.44466400146485,,,63.17152404785156,FALSE,3.7759667700444096e-4
2019,MD,Total,Both,1,17–18,17,4.724989412352442e-4,99147.046875,46.84687423706055,,,62.1951904296875,FALSE,4.7261059523817753e-4
2019,MD,Total,Both,1,18–19,18,5.89950243011117e-4,99100.203125,58.46418762207031,,,61.2243537902832,FALSE,5.901243150026383e-4
2019,MD,Total,Both,1,19–20,19,7.251474889926612e-4,99041.7421875,71.81986999511719,,,60.260196685791016,FALSE,7.254105037953193e-4
2019,MD,Total,Both,1,20–21,20,8.763339137658477e-4,98969.921875,86.73069763183594,,,59.303569793701165,FALSE,8.76718062651404e-4
2019,MD,Total,Both,1,21–22,21,0.0010261186398565767,98883.1875,101.46588134765624,,,58.35514831542969,FALSE,0.0010266453698318302
2019,MD,Total,Both,1,22–23,22,0.0011507634771987796,98781.71875,113.67439270019533,,,57.41457748413086,FALSE,0.0011514259866848668
2019,MD,Total,Both,1,23–24,23,0.00123251648619771,98668.046875,121.60999298095705,,,56.48014450073242,FALSE,0.0012332765030087093
2019,MD,Total,Both,1,24–25,24,0.0012814009096473455,98546.4375,126.27749633789064,,,55.54922103881836,FALSE,0.0012822224301415224
2019,MD,Total,Both,1,25–26,25,0.0013144616968929768,98420.15625,129.36952209472656,,,54.61985778808594,FALSE,0.0013153261698275564
2019,MD,Total,Both,1,26–27,26,0.0013545642141252756,98290.7890625,133.1411895751953,,,53.69108963012695,FALSE,0.0013554822580050634
2019,MD,Total,Both,1,27–28,27,0.001411935780197382,98157.6484375,138.59230041503906,,,52.76323318481445,FALSE,0.0014129332657138282
2019,MD,Total,Both,1,28–29,28,0.0014973249053582547,98019.0546875,146.76637268066406,,,51.837135314941406,FALSE,0.0014984467361669625
2019,MD,Total,Both,1,29–30,29,0.0016024264041334393,97872.2890625,156.83314514160156,,,50.91411590576172,FALSE,0.001603711318814377
2019,MD,Total,Both,1,30–31,30,0.001712875789962709,97715.453125,167.3744354248047,,,49.99503326416016,FALSE,0.00171434401914574
2019,MD,Total,Both,1,31–32,31,0.0018103999318554995,97548.078125,176.6010284423828,,,49.0799560546875,FALSE,0.001812040190574267
2019,MD,Total,Both,1,32–33,32,0.0018631324637681248,97371.4765625,181.41595458984375,,,48.168067932128906,FALSE,0.0018648697134200103
2019,MD,Total,Both,1,33–34,33,0.0019391613313928249,97190.0625,188.4672088623047,,,47.257041931152344,FALSE,0.001941043329476364
2019,MD,Total,Both,1,34–35,34,0.0019680517725646496,97001.59375,190.90415954589844,,,46.3478889465332,FALSE,0.00196999029400968
2019,MD,Total,Both,1,35–36,35,0.0019987060222774744,96810.6875,193.49610900878903,,,45.43830108642578,FALSE,0.002000705433276621
