year,population,sex,age_min,age_max,centered_age,mortality_at_center,beta,beta_se,beta_ci_low,beta_ci_high,doubling_time,doubling_ci_low,doubling_ci_high,r_squared,rmse_log,n_ages,age_center
2010,Total,Female,30,44,37,0.001039740839222996,0.07479572701294489,0.0016966759765915948,0.071130281412943,0.07846117261294677,9.26720293045594,8.834269964065895,9.744755212423762,0.9933550441569035,0.02643041443127806,15,37
2011,Total,Both,30,44,37,0.00146569243323217,0.05722796436573635,0.0030602641921427965,0.05061666552453563,0.06383926320693707,12.11203627880477,10.85769392909636,13.694050632868203,0.964157954551889,0.047672067020139104,15,37
2011,Total,Male,30,44,37,0.0018659909907093187,0.04950854425530343,0.003380359720436773,0.042205721067702505,0.05681136744290436,14.000556691498645,12.20085366289697,16.423062158991737,0.9428580336314973,0.052658438953927106,15,37
2011,Total,Female,30,44,37,0.0010634299384925377,0.07156547516080564,0.0022948402274536365,0.06660777426182486,0.07652317605978641,9.685496798595452,9.058003290642299,10.40640057773573,0.9868091041866857,0.03574847472468686,15,37
2012,Total,Both,30,44,37,0.001459742079554934,0.05586974378859182,0.0027521351911159882,0.049924117183356605,0.06181537039382704,12.406485756991795,11.213184943225121,13.884014774146522,0.9694197259812043,0.04287210679921674,15,37
2012,Total,Male,30,44,37,0.0018686420335235362,0.04761442250954795,0.0030466153778677427,0.04103261013890493,0.054196234880190965,14.557504722879942,12.789581824129531,16.892592945305715,0.9494662971067227,0.04745944904077105,15,37
2012,Total,Female,30,44,37,0.0010478965422027091,0.07150924547365248,0.00196558160822311,0.06726286457552755,0.07575562637177741,9.693112771205715,9.149778224501299,10.305049969759022,0.9902735069427734,0.030619362341770186,15,37
2013,Total,Both,30,44,37,0.0014775448727371056,0.055068816202483314,0.0026835784866929015,0.04927129735267412,0.06086633505229251,12.586927200528564,11.388022294498873,14.067970964891305,0.9700528251000275,0.04180414677918695,15,37
2013,Total,Male,30,44,37,0.001888702120423536,0.046576853401883514,0.00325738367086079,0.039539703817282154,0.053614002986484874,14.881794924599076,12.928472823315865,17.53040902286633,0.9402181278389369,0.05074274733086065,15,37
2013,Total,Female,30,44,37,0.0010624209425639203,0.07139712212152627,0.0014329956717765208,0.06830132318737343,0.0744929210556791,9.708335013561577,9.30487314414558,10.148371191263896,0.994790413088547,0.022322865417925306,15,37
2014,Total,Both,30,44,37,0.0015129262589459445,0.054019919077663126,0.0019880191964113956,0.0497250647172896,0.05831477343803665,12.831325784909534,11.886304956606931,13.93959333187022,0.9826979841227834,0.030968889748792278,15,37
2014,Total,Male,30,44,37,0.0019309965871561697,0.0441411734896988,0.002483556978933821,0.038775774835870754,0.04950657214352685,15.702962240496497,14.001114408616486,17.87577897524636,0.9604734225210907,0.03868825935095697,15,37
2014,Total,Female,30,44,37,0.001089965141522832,0.07274677072849,9.241465286305196e-4,0.07075027353405774,0.07474326792292227,9.528219240781862,9.273707182227323,9.79709541654674,0.9979064303804017,0.014396134609036822,15,37
2015,Total,Both,30,44,37,0.0015904161574133082,0.04784607699550389,0.0019834526307228656,0.04356108810051154,0.052131065890496237,14.487022219712612,13.296240326563314,15.91207223659332,0.9781476196449671,0.030897752875670533,15,37
2015,Total,Male,30,44,37,0.0020467902501863596,0.039454432978069026,0.0020489643961220253,0.03502791451847879,0.043880951437659264,17.568296595346716,15.796083672996124,19.788422750497443,0.9661269155386569,0.03191827956050214,15,37
2015,Total,Female,30,44,37,0.0011303793462497007,0.06409447081077671,0.001658023063425855,0.060512529752859076,0.06767641186869434,10.814461400364678,10.242079351145097,11.45460590378302,0.9913757439212179,0.02582828855218181,15,37
2016,Total,Both,30,44,37,0.0017231586439552212,0.04300729172443594,0.001325101401406189,0.040144584190203086,0.04586999925866879,16.116968838707695,15.11112255858496,17.266268776775657,0.9878092485373094,0.020642114160766046,15,37
2016,Total,Male,30,44,37,0.002237003349312829,0.03553847982272306,0.0014606880985507731,0.03238285503774574,0.03869410460770038,19.504131409603843,17.91350872664991,21.404758158352834,0.9785105087240046,0.022754251449406487,15,37
2016,Total,Female,30,44,37,0.0012050992170025171,0.05823473149073042,9.30267507079113e-4,0.05622501072631093,0.06024445225514991,11.902642337593294,11.505576938840747,12.328093345041937,0.9966935910556026,0.01449148575407174,15,37
2017,Total,Both,30,44,37,0.0017643924930462,0.04075412367046346,0.0013609521326422341,0.037813965340156984,0.043694282000769934,17.008025645814673,15.863567240851593,18.330454749315845,0.9857099069489923,0.02120058831688426,15,37
2017,Total,Male,30,44,37,0.002299570833459752,0.033329459415102416,0.0013850434329105272,0.030337254994802887,0.036321663835401946,20.796832373640687,19.083574576898915,22.848052029713603,0.9780430719454094,0.02157587685698517,15,37
2017,Total,Female,30,44,37,0.0012233790138956922,0.05620702600395845,0.0011681907539277346,0.05368330331440334,0.058730748693513565,12.332038000216015,11.802117221034148,12.911783324890376,0.9944158419431455,0.01819779745047293,15,37
2018,Total,Both,30,44,37,0.0017479590662550688,0.04269806174333448,0.0010976436511610458,0.04032674680340078,0.04506937668326818,16.23369193493078,15.379559948901475,17.18827417294895,0.9914820589525769,0.017098831478905827,15,37
2018,Total,Male,30,44,37,0.002275654697657061,0.0369287382375023,0.001147721135291733,0.034449237470458145,0.03940823900454645,18.769858209128643,17.588889990237277,20.120827961848267,0.9875986867893558,0.017878926604616686,15,37
2018,Total,Female,30,44,37,0.0012148462438975197,0.0551275696444715,9.868143563892616e-4,0.052995686839180635,0.05725945244976236,12.573512400967198,12.105375635020101,13.0793130894473,0.9958516896329584,0.015372359110369641,15,37
2019,Total,Both,30,44,37,0.001781991289707733,0.04406244331039544,8.02286007399014e-4,0.04232920976649193,0.045795676854298945,15.731020081594396,15.135646597499257,16.375150502068784,0.9957086206813514,0.012497820420943892,15,37
2019,Total,Male,30,44,37,0.002333361244760534,0.03896229284001105,8.151103673560092e-4,0.03720135395081726,0.04072323172920484,17.790205094093963,17.020927640741533,18.632310573328418,0.9943425179586789,0.01269759524722521,15,37
2019,Total,Female,30,44,37,0.0012244953413469524,0.055614796759199225,0.0010324595200424923,0.05338430357303281,0.05784528994536564,12.463359051029743,11.982776492513333,12.984100834277625,0.9955396670490174,0.016083408602896754,15,37
2019,Hispanic,Both,30,44,37,0.0013042538023501564,0.040149875851275094,0.0015918017634193446,0.03671099721428174,0.04358875448826845,17.263993122358112,15.901972623386156,18.881186378949387,0.9799752090432139,0.02479670890615764,15,37
2019,Hispanic,Male,30,44,37,0.001790487110856378,0.03566104413885319,0.0014847953195559638,0.03245333886922183,0.038868749408484546,19.4370971826019,17.83301987093622,21.358270203048775,0.9779601030421482,0.023129787998956496,15,37
2019,Hispanic,Female,30,44,37,7.818204717182984e-4,0.05580667786581975,0.001830014332297003,0.051853172261447616,0.05976018347019188,12.420506058908074,11.59881279323187,13.36749807832479,0.9862135966641059,0.028507527592247516,15,37
2019,American Indian or Alaska Native non-Hispanic,Both,30,44,37,0.005034913244337536,0.03799810188522187,0.002005190193782024,0.03366615184032863,0.042330051930115103,18.241626454228822,16.374824715648785,20.588844957611858,0.9650629420777448,0.031236375457887884,15,37
2019,American Indian or Alaska Native non-Hispanic,Male,30,44,37,0.006144124630376964,0.03378383445285202,0.0019526616247324915,0.029565365482102233,0.0380023034236018,20.517125772898467,18.23960965822555,23.44456661560807,0.958378611247799,0.03041809791484743,15,37
2019,American Indian or Alaska Native non-Hispanic,Female,30,44,37,0.003920225663751907,0.04622680551314546,0.00233919307623887,0.04117328610982423,0.05128032491646669,14.994485837072084,13.516825053059833,16.834876349462803,0.9677843914181664,0.03643939284386508,15,37
2019,Asian non-Hispanic,Both,30,44,37,6.006598913219643e-4,0.04209589555893359,0.004403051698332817,0.032583680677070105,0.05160811044079707,16.46590888153336,13.43097382639301,21.27283247799961,0.8754853885701579,0.06858969111065066,15,37
2019,Asian non-Hispanic,Male,30,44,37,8.066803629752234e-4,0.043592241936875414,0.0032927682439509074,0.03647864862964785,0.05070583524410298,15.900700440313907,13.669968697351404,19.00144897353991,0.9309485280406662,0.05129395978636108,15,37
2019,Asian non-Hispanic,Female,30,44,37,3.829186055270318e-4,0.0653246016778446,0.0029278285275920893,0.05899941269533704,0.07164979066035215,10.610813732600716,9.674099172818693,11.748374244659685,0.9745501469387886,0.045609015767071534,15,37
2019,Black non-Hispanic,Both,30,44,37,0.0027647854453743442,0.05209194888096716,3.1363687299706554e-4,0.0514143776110333,0.05276952015090102,13.306224770814834,13.135370164022802,13.48158263830075,0.9995289665427399,0.004885760539201608,15,37
2019,Black non-Hispanic,Male,30,44,37,0.0037042148273887026,0.04645764652604507,2.5767688116693616e-4,0.04590096946847693,0.0470143235836132,14.919980506790274,14.743319221156275,15.100926812362271,0.9996002336810351,0.004014029109012758,15,37
2019,Black non-Hispanic,Female,30,44,37,0.001888233048037047,0.06640827970403318,0.0011001289314761405,0.06403159564240422,0.06878496376566214,10.437662045292349,10.07701600194734,10.82508054977965,0.9964450017010279,0.017137546583977217,15,37
2019,White non-Hispanic,Both,30,44,37,0.0018840905296450554,0.04312679006170789,8.185400662438065e-4,0.04135844175853579,0.04489513836487998,16.072310959571926,15.439248119172118,16.75950908902146,0.9953387768859973,0.012751022279981978,15,37
2019,White non-Hispanic,Male,30,44,37,0.0024408512198691498,0.038760833566259686,6.486568995183017e-4,0.03735949553174201,0.04016217160077736,17.882669612227126,17.258707707591416,18.553440583024514,0.996372487257602,0.010104622753259731,15,37
2019,White non-Hispanic,Female,30,44,37,0.0013159112824228422,0.05209581616490622,0.0012247346985233833,0.049449937709733896,0.05474169462007854,13.305236995727814,12.6621432779998,14.017149720767065,0.9928663386107407,0.019078625557819886,15,37
2020,Total,Both,30,44,37,0.002216358109741434,0.044373493727103364,6.687571708998357e-4,0.04292873169630663,0.0458182557579001,15.62074838692655,15.128187860805484,16.146463060300015,0.9970559002808765,0.010417739995517343,15,37
2020,Total,Male,30,44,37,0.002953655272795025,0.03904368167745571,7.114172967689239e-4,0.03750675804785064,0.040580605307060785,17.75312037133467,17.080750159223026,18.480594341841996,0.9957024568648675,0.011082289280098799,15,37
2020,Total,Female,30,44,37,0.0014696559766562093,0.05704044219918026,4.977937698143403e-4,0.055965024141490904,0.058115860256869614,12.151854961774939,11.926988217954005,12.38536373731438,0.99901088515728,0.0077545128351093695,15,37
2020,Hispanic,Both,30,44,37,0.0018267443595433514,0.04725364339257498,0.0012360543847904947,0.04458331024199019,0.04992397654315976,14.668650516562293,13.884053886627257,15.5472345323321,0.9911833840087902,0.019254960935581773,15,37
2020,Hispanic,Male,30,44,37,0.002588445503913593,0.04678052405755315,9.133668160342752e-4,0.04480731501633948,0.048753733098766815,14.817003326152998,14.217314993207728,15.469509393883154,0.9950687532551697,0.014228210812566762,15,37
2020,Hispanic,Female,30,44,37,0.001015299490883322,0.0534640530165319,0.002486336604175539,0.04809264934745493,0.05883545668560887,12.964733151555375,11.78111328792471,14.412746853519451,0.9726537544105018,0.03873155969121983,15,37
2020,American Indian or Alaska Native non-Hispanic,Both,30,44,37,0.007244724715530253,0.037202525565182006,0.0036404736334504245,0.029337760432796494,0.045067290697567514,18.631723788361953,15.380271807583002,23.626451724143212,0.8892966097218953,0.056710431564857486,15,37
2020,American Indian or Alaska Native non-Hispanic,Male,30,44,37,0.00883574899240675,0.04090265828802245,0.003666079142233761,0.03298257581702863,0.04882274075901626,16.94626240864448,14.197219774720235,21.01555634724196,0.9054407551173447,0.05710930808471417,15,37
2020,American Indian or Alaska Native non-Hispanic,Female,30,44,37,0.0056463671207272505,0.0334046224212279,0.004081520885492386,0.024587032629511892,0.04222221221294391,20.75003787857412,16.41664764186491,28.19157525044151,0.8374668697592313,0.06358096065589992,15,37
2020,Asian non-Hispanic,Both,30,44,37,7.275364410196993e-4,0.056047391157537166,0.0024583644906955742,0.05073641756567733,0.061358364749397,12.367162257591216,11.296702306049594,13.6617288688678,0.9755996129387761,0.0382958167668228,15,37
2020,Asian non-Hispanic,Male,30,44,37,0.0010177600835715183,0.06215045836971728,0.0017008085435989153,0.05847608490148206,0.06582483183795251,11.152728374690156,10.530177764317486,11.853515530797406,0.9903582061341101,0.026494790576267118,15,37
2020,Asian non-Hispanic,Female,30,44,37,4.2802011204153104e-4,0.07235610087963101,0.0023837768805860166,0.06720626402281234,0.07750593773644969,9.579664632745203,8.943149399945526,10.313728796539934,0.9860864093740048,0.03713390873380259,15,37
2020,Black non-Hispanic,Both,30,44,37,0.003612422656725047,0.04969697738352296,5.983252621716905e-4,0.04840437424075736,0.05098958052628856,13.94747159793582,13.593898467209026,14.319928548447235,0.9981192091858302,0.009320568489258127,15,37
2020,Black non-Hispanic,Male,30,44,37,0.004886811472465609,0.0425150477231655,5.082216195741628e-4,0.04141710166570072,0.04361299378063028,16.303572915484814,15.893134602188004,16.735772245839456,0.9981457928017197,0.007916955396082552,15,37
2020,Black non-Hispanic,Female,30,44,37,0.0024108575232770018,0.06764654773332052,7.043943412471766e-4,0.06612479627670036,0.06916829918994068,10.24660095430891,10.021168493047917,10.482409316763093,0.9985924233293254,0.01097288735095432,15,37
2020,White non-Hispanic,Both,30,44,37,0.0022190995059286948,0.04269634713089723,6.211934913066149e-4,0.04135434018267973,0.04403835407911474,16.234343852295247,15.739625039453314,16.76117131836753,0.9972557589458526,0.009676804318423148,15,37
2020,White non-Hispanic,Male,30,44,37,0.0029126832765834954,0.03685358315940509,6.415529083101285e-4,0.03546759236482934,0.03823957395398084,18.8081353599142,18.126435754595715,19.54311342675996,0.996075888875504,0.009993958469484487,15,37
2020,White non-Hispanic,Female,30,44,37,0.0015098233242630066,0.055069221928181894,9.338445713918364e-4,0.05305177338613904,0.05708667047022475,12.586834465609627,12.142014499189909,13.06548558734976,0.996275618415318,0.014547208410334335,15,37
2021,Total,Both,30,44,37,0.00255439501977948,0.04676363418095025,5.882528077508078e-4,0.045492791253009174,0.04803447710889133,14.822354863991889,14.430201436118924,15.236417934986486,0.9979471255363935,0.009163662192265058,15,37
2021,Total,Male,30,44,37,0.0033762899566514896,0.04035292677488727,8.18307305029529e-4,0.03858508132174694,0.0421207722280276,17.177122849768352,16.45618406062171,17.964123874200066,0.9946824621409045,0.01274739638120003,15,37
2021,Total,Female,30,44,37,0.0017139261592203775,0.06038941857146301,2.588767465076531e-4,0.059830149362420815,0.060948687780505204,11.477957512369422,11.372635011539206,11.58524904160292,0.9997611616836668,0.0040327203256353816,15,37
2021,Hispanic,Both,30,44,37,0.0022056425508491504,0.044517914701640994,0.0013622705782709511,0.041574908042722986,0.047460921360559,15.570072974114282,14.604587536220162,16.672248074431266,0.9879733216030333,0.021221126749002634,15,37
2021,Hispanic,Male,30,44,37,0.003117464146373135,0.041201899784915584,0.001260017654560324,0.0384797971374137,0.04392400243241747,16.823184954537297,15.78060154300461,18.013275332109327,0.9879880416442737,0.019628255047058167,15,37
2021,Hispanic,Female,30,44,37,0.001224384174702759,0.05584356757150333,0.002043473098796427,0.051428912338538635,0.06025822280446802,12.412301196058516,11.50294761943344,13.47777250269651,0.98289039504543,0.031832737438091424,15,37
2021,American Indian or Alaska Native non-Hispanic,Both,30,44,37,0.008563872493992462,0.04321417208063771,0.003760208319363432,0.03509073588571432,0.051337608275561095,16.03981164481253,13.501742754344734,19.752996426675974,0.9103926727014897,0.05857562999646199,15,37
2021,American Indian or Alaska Native non-Hispanic,Male,30,44,37,0.010591634008852213,0.04155214495150342,0.0027208410430506636,0.03567412524287923,0.0474301646601276,16.681381463434324,14.614058068886335,19.429969924723007,0.947203389560812,0.0423846140109344,15,37
2021,American Indian or Alaska Native non-Hispanic,Female,30,44,37,0.006510409998259941,0.04775315537760771,0.005743347211052483,0.035345408079666935,0.06016090267554848,14.515212137897262,11.521555524160458,19.61067132108429,0.8417166396034783,0.08946849552015643,15,37
2021,Asian non-Hispanic,Both,30,44,37,7.98274861872283e-4,0.05043704983125267,0.0035884778767796177,0.04268461470184783,0.058189484960657505,13.742817688167907,11.911897502247855,16.238806075715583,0.9382571823869058,0.05590045404620477,15,37
2021,Asian non-Hispanic,Male,30,44,37,0.0011016683899395298,0.053879032178644974,0.0032583338211879926,0.046839829919057795,0.060918234438232154,12.864878089526544,11.378320250938323,14.798242900491903,0.9546139178332069,0.05075754854645304,15,37
2021,Asian non-Hispanic,Female,30,44,37,4.7842400241887003e-4,0.07145429239116344,0.0015794038626102053,0.06804219779048408,0.0748663869918428,9.700567416796153,9.258456410290888,10.187019277276844,0.9936886332096715,0.024603577358953382,15,37
2021,Black non-Hispanic,Both,30,44,37,0.0041105788431527604,0.04994610346525345,4.5855841576019013e-4,0.048955448236687904,0.050936758693819,13.877903028854984,13.607995450328023,14.158734227266068,0.9989054040759957,0.00714331383051668,15,37
2021,Black non-Hispanic,Male,30,44,37,0.005473111783103859,0.04392878874847664,4.945207674496333e-4,0.04286044158250853,0.04499713591444475,15.778882147848481,15.404251103400444,16.17218943546351,0.9983552531183995,0.0077035267834841565,15,37
2021,Black non-Hispanic,Female,30,44,37,0.002813731117184497,0.06422527119429804,6.689107582483692e-4,0.0627801773582075,0.06567036503038857,10.792436803621989,10.554946363389263,11.040860502910437,0.9985918275998305,0.01042013254266786,15,37
2021,White non-Hispanic,Both,30,44,37,0.0025298984330207916,0.04778526444861704,3.5818684068073296e-4,0.047011448824852954,0.048559080072381126,14.505458713224842,14.274306258000665,14.744220777843967,0.9992701098303285,0.005579749329651019,15,37
2021,White non-Hispanic,Male,30,44,37,0.0032895384056985826,0.040817070000629535,4.966091814705897e-4,0.03974421109046883,0.04188992891079024,16.981796600031668,16.54686934504204,17.440204788117455,0.9980793233888983,0.007736059599908455,15,37
2021,White non-Hispanic,Female,30,44,37,0.0017464667048664377,0.06120461836414063,5.396366320677121e-4,0.0600388042983424,0.06237043242993886,11.32507969310459,11.113393855951895,11.544986424372915,0.99899042372722,0.008406330981653274,15,37
2022,Total,Both,30,44,37,0.00228344097089045,0.04360239227416976,4.3093511036749e-4,0.0426714135687625,0.04453337097957702,15.896998866517896,15.564669040612763,16.243829828673917,0.998731777819434,0.006713004555461409,15,37
2022,Total,Male,30,44,37,0.0030287403980464524,0.036907959555161234,5.788863004006216e-4,0.03565735173612003,0.03815856737420244,18.780425385586376,18.164916249674402,19.43910993978288,0.9968121114475621,0.009017752970672638,15,37
2022,Total,Female,30,44,37,0.0015130187330883998,0.058056188819119524,2.022159286431636e-4,0.057619327865041314,0.05849304977319773,11.939247040819748,11.850077628839149,12.029768590558138,0.9998423084065876,0.0031500715943307495,15,37
2022,Hispanic,Both,30,44,37,0.0018857549745322606,0.03345700755433115,0.0010899516537605227,0.03110231016448713,0.03581170494417517,20.717548616215513,19.35532479228378,22.28603524606948,0.9863907984758238,0.016979007374654322,15,37
2022,Hispanic,Male,30,44,37,0.002694945477876967,0.027970207057470328,8.635893609468011e-4,0.026104535670026126,0.02983587844491453,24.781624931690253,23.23200176055453,26.552748890907644,0.9877589817967434,0.013452789467862384,15,37
2022,Hispanic,Female,30,44,37,0.0010072104991081991,0.05043951404570079,0.001753508133702126,0.04665129003479815,0.05422773805660343,13.742146284992325,12.782151817515082,14.858049585400805,0.9845315509000813,0.027315732244566352,15,37
2022,American Indian or Alaska Native non-Hispanic,Both,30,44,37,0.007765370513341948,0.04007946574338031,0.0028655930738132923,0.033888728284537206,0.046270203202223414,17.294321860426205,14.980422228330253,20.453620293453604,0.937685953679674,0.04463952668466191,15,37
2022,American Indian or Alaska Native non-Hispanic,Male,30,44,37,0.009715979182900146,0.043511609880474124,0.0033196901998028424,0.036339855223653364,0.050683364537294884,15.930166281229592,13.676029341933276,19.074021519732984,0.9296524797598582,0.05171334360524242,15,37
2022,American Indian or Alaska Native non-Hispanic,Female,30,44,37,0.005772097290933885,0.0359608642023246,0.002817852594367401,0.029873263778920904,0.04204846462572829,19.275042353268546,16.484482530566115,23.202927731285996,0.9260790225902382,0.043895836861554,15,37
2022,Asian non-Hispanic,Both,30,44,37,7.396635905945559e-4,0.04284672045391043,0.004577016484152791,0.03295867750143321,0.05273476340638764,16.177368377716405,13.144027502662237,21.030794713465177,0.870818381620457,0.07129967312790489,15,37
2022,Asian non-Hispanic,Male,30,44,37,9.96706777035898e-4,0.04125551787910639,0.0029080142900022236,0.03497313495443969,0.04753790080377309,16.801320555255604,14.580937921956581,19.819418003645488,0.9393278299961085,0.04530035429112373,15,37
2022,Asian non-Hispanic,Female,30,44,37,4.57902665868066e-4,0.07173992556574192,0.004991159868706932,0.06095718022599252,0.08252267090549131,9.661944518255048,8.399475840448362,11.371050596339478,0.9407999907342273,0.0777511001762958,15,37
2022,Black non-Hispanic,Both,30,44,37,0.0036512266366504117,0.04904249140180902,6.015958796461486e-4,0.04774282251956431,0.05034216028405372,14.133604569167083,13.768721418566242,14.51835362846224,0.998047642781427,0.00937151738963082,15,37
2022,Black non-Hispanic,Male,30,44,37,0.004912546880463708,0.04324498840708218,4.943551781703177e-4,0.04217699897500295,0.04431297783916141,16.028381694430735,15.642080816048868,16.434246091590182,0.998304050989525,0.00770094727311325,15,37
2022,Black non-Hispanic,Female,30,44,37,0.0024371763370151693,0.06405040824007421,8.791776560309204e-4,0.06215106038852259,0.06594975609162584,10.821901055835365,10.510231146221928,11.152620345122036,0.9975566235213088,0.01369562021753681,15,37
2022,White non-Hispanic,Both,30,44,37,0.0022918498458026596,0.04676637842557419,3.743214537605281e-4,0.04595770608942836,0.04757505076172002,14.821485090256589,14.569552096361974,15.0822841159905,0.9991678458938305,0.005831090490998738,15,37
2022,White non-Hispanic,Male,30,44,37,0.0029829405807117737,0.04045837911076675,4.972776537125049e-4,0.0393840760541269,0.041532682167406604,17.132351710439274,16.68919858741757,17.59968114035046,0.9980399272255146,0.007746472901348081,15,37
2022,White non-Hispanic,Female,30,44,37,0.0015720016308370115,0.05917368121016346,5.506275600011478e-4,0.057984122688152395,0.06036323973217453,11.713774880730131,11.48293536986033,11.954085850152435,0.9988756190482935,0.008577545040361513,15,37
2023,Total,Both,30,44,37,0.0021063405863174147,0.0459585869011216,5.807336992681463e-4,0.044703988019471,0.04721318578277219,15.081995058969696,14.681220279205784,15.505264994658692,0.9979286020335963,0.009046531310415882,15,37
2023,Total,Male,30,44,37,0.0028212805086001874,0.03963758125956039,4.6788678335986595e-4,0.03862677331801654,0.040648389201104244,17.48712102337883,17.052266871650485,17.94473420943611,0.998191890807314,0.007288628920155677,15,37
2023,Total,Female,30,44,37,0.0013753905391134615,0.0596875474448996,8.37439453159308e-4,0.05787836949860889,0.061496725391190304,11.612927825520428,11.271286009957887,11.975927908207662,0.9974474588802748,0.013045432429925424,15,37
2023,Hispanic,Both,30,44,37,0.001764823685799746,0.03247531776805981,9.224049495610687e-4,0.03048258302646193,0.03446805250965768,21.34381518636504,20.109844626868046,22.73912220490712,0.9896211614443899,0.01436900470491518,15,37
2023,Hispanic,Male,30,44,37,0.0025368723404217107,0.02633838723059715,0.0010464948856306541,0.02407757248053207,0.02859920198066223,26.316994069960376,24.236591672335017,28.788084061231242,0.9798897971373944,0.016302048186593122,15,37
2023,Hispanic,Female,30,44,37,9.375579090650099e-4,0.0503314349484324,9.474689451254785e-4,0.048284552736411454,0.05237831716045335,13.77165545290168,13.233475570369887,14.35546445555541,0.995414374287667,0.014759445660766894,15,37
2023,American Indian or Alaska Native non-Hispanic,Both,30,44,37,0.006867496755841888,0.03849133746979428,0.0012482064084433986,0.03579475146819717,0.04118792347139139,18.007874657613186,16.828893572199544,19.364492059004544,0.986513685632922,0.01944426226698281,15,37
2023,American Indian or Alaska Native non-Hispanic,Male,30,44,37,0.008679799636241048,0.03251033871711742,0.002474478878967964,0.027164552105915847,0.037856125328318994,21.320823095423112,18.310040305192654,25.516606268983647,0.929962100029655,0.038546842870935724,15,37
2023,American Indian or Alaska Native non-Hispanic,Female,30,44,37,0.005023867431766083,0.0497719273668356,0.0011660293286348468,0.047252874152736525,0.05229098058093467,13.926468538202688,13.255578167770434,14.668889310721505,0.9929155571912766,0.018164127281836473,15,37
2023,Asian non-Hispanic,Both,30,44,37,6.917390990367113e-4,0.05482797091290303,0.0038514591465140624,0.04650739929112711,0.06314854253467894,12.642218360789682,10.976455714386336,14.904019384549567,0.9397180666472486,0.059997113657492586,15,37
2023,Asian non-Hispanic,Male,30,44,37,9.558910313361923e-4,0.056357107342558714,0.0036405407375934974,0.04849219724048579,0.06422201744463164,12.299197266224969,10.792983592543399,14.293994085738017,0.9485440883957388,0.056711476897222605,15,37
2023,Asian non-Hispanic,Female,30,44,37,4.100899925686146e-4,0.07950153565407744,0.002066478649857732,0.07503717994967525,0.08396589135847964,8.718664046640908,8.255104177965057,9.237383134931434,0.9912932452934039,0.032191112435533,15,37
2023,Black non-Hispanic,Both,30,44,37,0.003390877112763823,0.050876723709851725,8.305817525290975e-4,0.049082360925057925,0.052671086494645525,13.624053005318125,13.159918025051747,14.122123864788952,0.996547229306993,0.012938604802138643,15,37
2023,Black non-Hispanic,Male,30,44,37,0.004594053007054005,0.04630764871824257,5.892963514609971e-4,0.04503455135117835,0.04758074608530679,14.968308686484548,14.567808149061227,15.3914530013811,0.9978991644615991,0.009179918267743217,15,37
2023,Black non-Hispanic,Female,30,44,37,0.0022406350686576975,0.06369484587920257,0.0012384375983480417,0.06101936410874641,0.06637032764965874,10.882311920096338,10.443630536506916,11.359462535936045,0.9951094928708455,0.01929208606900339,15,37
2023,White non-Hispanic,Both,30,44,37,0.0020970033458040404,0.050587106424295855,6.30454171525874e-4,0.04922509299279514,0.05194911985579657,13.702052351961413,13.342808934665769,14.081175644734651,0.997984908854569,0.009821064990164524,15,37
2023,White non-Hispanic,Male,30,44,37,0.0027581120341491935,0.04488525545380261,7.027392767107977e-4,0.043367079546731274,0.04640343136087395,15.442647558803698,14.937412174746784,15.983257065143787,0.9968235451107076,0.010947105149632132,15,37
2023,White non-Hispanic,Female,30,44,37,0.0014168516584524334,0.06193716599249034,8.094530596128678e-4,0.0601884489736248,0.06368588301135589,11.191134909918011,10.883843448262303,11.51628248243595,0.9977845558405622,0.012609467054052532,15,37
2005,Total,Both,35,49,42,0.002307854623916625,0.0853993541614841,7.10449005367365e-4,0.08386452239827329,0.08693418592469492,8.116538905543164,7.973240597897481,8.265082310588783,0.999101104016905,0.011067205467168969,15,42
2005,Total,Male,35,49,42,0.002919231837212715,0.08389953699888882,6.953507756337924e-4,0.08239732297796248,0.08540175101981515,8.261632964304981,8.116311109348558,8.412253645004103,0.9991078364493499,0.010832008838854226,15,42
2005,Total,Female,35,49,42,0.0017052935903061094,0.08885805947349354,0.0011546559710404727,0.0863635769046601,0.09135254204232698,7.800611274509229,7.587606924378577,8.025920247897279,0.9978097048670003,0.017986955824916155,15,42
2006,Total,Both,35,49,42,0.002280557038885836,0.08413992359311775,6.715371748315247e-4,0.08268915572896215,0.08559069145727335,8.238029593559572,8.098394448722996,8.382564490462782,0.9991725919217653,0.010461046234922423,15,42
2006,Total,Male,35,49,42,0.002879655985352508,0.08180170699529744,8.793293931215898e-4,0.07990203133569111,0.08370138265490377,8.473505089567293,8.281191523654433,8.674963188956202,0.9985000737638459,0.013697983941810815,15,42
2006,Total,Female,35,49,42,0.0016893232118905415,0.08898898025839813,0.0011836039763010993,0.0864319593263325,0.09154600119046376,7.789134997920499,7.571572450421239,8.019570376079278,0.9977055103982005,0.018437900959139237,15,42
2007,Total,Both,35,49,42,0.002220940008877844,0.08365024605667254,8.445483346414624e-4,0.08182571030564527,0.08547478180769981,8.286253935109077,8.109376425427794,8.471019413957034,0.9986766253489432,0.013156172893224509,15,42
2007,Total,Male,35,49,42,0.0028040559287158084,0.08084445204185664,0.0011296534196325269,0.07840398420141652,0.08328491988229676,8.57383732653755,8.322601276912344,8.840713742037389,0.997468182468656,0.017597472031505662,15,42
