year,population,sex,window,age_min,age_max,centered_age,mortality_at_center,beta,beta_se,beta_ci_low,beta_ci_high,doubling_time,doubling_ci_low,doubling_ci_high,r_squared,rmse_log,n_ages
2020,American Indian or Alaska Native non-Hispanic,Female,40–85,40,85,50,0.010254766396813653,0.05833468070607158,0.0011493400076811424,0.056018338122580065,0.0606510232895631,11.882248641292405,11.428449891944739,12.37357629287737,0.9832065153004036,0.10121372893537749,46
2020,Asian non-Hispanic,Both,40–85,40,85,50,0.0020155720922564228,0.09352733348705623,0.00068333886674942345,0.09215015449265229,0.09490451248146017,7.411172271428799,7.303627218941283,7.521931833714009,0.9976566943556526,0.060176513797448816,46
2020,Asian non-Hispanic,Male,40–85,40,85,50,0.0028653894597254455,0.08995004973013153,5.788426542015408e-4,0.08878346901414878,0.09111663044611427,7.705912143901288,7.607252124735535,7.807164872657582,0.9981812194222102,0.05097431839755703,46
2020,Asian non-Hispanic,Female,40–85,40,85,50,0.0013031597223903042,0.10032846976959105,0.0010491625648556464,0.09821402155606072,0.10244291798312137,6.908778556593056,6.766179587681689,7.057517547678217,0.9952114367272601,0.09239185509837804,46
2020,Black non-Hispanic,Both,40–85,40,85,50,0.00798757694044465,0.07274079303819105,4.24677054149162e-4,0.07188491267364852,0.07359667340273357,9.529002250443197,9.418186291748889,9.642457016074783,0.9985025119428864,0.0373981136621606,46
2020,Black non-Hispanic,Male,40–85,40,85,50,0.0103754861791879,0.07195628330533102,0.00043431315300753663,0.0710809826596052,0.07283158395105684,9.632893038940383,9.517123519182878,9.751513761132282,0.9983996108531709,0.0382466924041586,46
2020,Black non-Hispanic,Female,40–85,40,85,50,0.005901136015923699,0.07626333612511647,5.360536743087795e-4,0.07518299093175312,0.07734368131847982,9.088865184481026,8.961910898781214,9.21946802022209,0.9978308252122684,0.04720621480476124,46
2020,White non-Hispanic,Both,40–85,40,85,50,0.004663250972994288,0.0800092766775867,9.977281590497422e-4,0.07799848769772838,0.08202006565744502,8.663335169909356,8.450946423950196,8.8866746140788635,0.9932042869469092,0.08786241387785172,46
2020,White non-Hispanic,Male,40–85,40,85,50,0.005879497656730694,0.07839407032378215,9.246824058993362e-4,0.07653049538627398,0.08025764526129033,8.841831757135687,8.636525259410549,9.057136989136279,0.9939155556331353,0.08142982386111514,46
2020,White non-Hispanic,Female,40–85,40,85,50,0.0034579838495994953,0.08400731255545349,0.0011627312150301547,0.08166398176688812,0.08635064334401886,8.251033862110477,8.027122366633261,8.487795544167211,0.9916414331292754,0.10239299183554829,46
2021,Total,Both,40–85,40,85,50,0.00542230858812073,0.07564469562464311,8.414701967893377e-4,0.07394882387517307,0.07734056737411316,9.163196108282516,8.962271730009963,9.373336102410365,0.9945847936611389,0.07410195054191723,46
2021,Total,Male,40–85,40,85,50,0.006869033193922561,0.07380230084825994,7.966688191859878e-4,0.07219672034250209,0.07540788135401778,9.391945408112408,9.191972617634269,9.60081257530324,0.9948990913389195,0.07015663022036539,46
2021,Total,Female,40–85,40,85,50,0.003988178338446093,0.08013122757259653,9.509479455860913e-4,0.07821471791807841,0.08204773722711464,8.650150528793215,8.448096242328523,8.862106762130667,0.9938414329795194,0.08374283236724044,46
2021,Hispanic,Both,40–85,40,85,50,0.004793102737032754,0.0763294705464306,6.644639713676491e-4,0.07499033140415011,0.0776686096887111,9.080990285898936,8.92441854357916,9.243153985069403,0.9966767319579181,0.05851434374151485,46
2021,Hispanic,Male,40–85,40,85,50,0.0063914629444071485,0.07354933599876917,6.798113148701585e-4,0.07217926631803988,0.07491940567949847,9.42424797106999,9.251904420133748,9.60313419515468,0.9962550804660857,0.05986586883831809,46
2021,Hispanic,Female,40–85,40,85,50,0.003127720977873229,0.0849065132690401,7.345734384095417e-4,0.08342607778022185,0.08638694875785835,8.16365145467222,8.023748847789832,8.308519338353367,0.9967174363200232,0.06468835712794395,46
2021,American Indian or Alaska Native non-Hispanic,Both,40–85,40,85,50,0.01584809432736687,0.04733873079404188,8.53445989820764e-4,0.045618723419618055,0.04905873816846571,14.642284846538086,14.128923947854224,15.194357241962223,0.9859004706810951,0.07515656855013786,46
2021,American Indian or Alaska Native non-Hispanic,Male,40–85,40,85,50,0.01965781001355229,0.04467682809062619,8.453109008583738e-4,0.042973215910712376,0.04638044027054,15.514690952408438,14.944816748542587,16.1297488649705,0.9844927962154993,0.07444017245881432,46
2021,American Indian or Alaska Native non-Hispanic,Female,40–85,40,85,50,0.012212245468776268,0.05195953242814601,9.551766332551529e-4,0.05003450041361721,0.0538845644426748,13.3401350660437,12.863557267821125,13.853384661182723,0.9853485878400222,0.08411522108130974,46
2021,Asian non-Hispanic,Both,40–85,40,85,50,0.002095688177746154,0.09178226467618168,8.055311312650283e-4,0.09015882335402514,0.09340570599833822,7.552081908258069,7.420822669787187,7.68806817540393,0.9966222277377647,0.07093706738127,46
2021,Asian non-Hispanic,Male,40–85,40,85,50,0.0029382777528047716,0.08753972411427582,6.529156461946093e-4,0.08622385909208821,0.08885558913646344,7.918087332044814,7.800828144816163,8.038925511553073,0.9975582861776757,0.057497369612092626,46
2021,Asian non-Hispanic,Female,40–85,40,85,50,0.0013729698742777855,0.09948697557828817,0.0011363565202323852,0.09719679949440407,0.10177715166217227,6.967215321713089,6.810439958672657,7.13137864791373,0.994292268978957,0.10007037085988017,46
2021,Black non-Hispanic,Both,40–85,40,85,50,0.008636342249923308,0.06755534906368228,4.475692669983152e-4,0.06665333247565632,0.06845736565170825,10.26043370609391,10.125238883518866,10.399287699727576,0.9980724051606469,0.03941405864846614,46
2021,Black non-Hispanic,Male,40–85,40,85,50,0.011026762614167799,0.06637258189898608,4.336221238593393e-4,0.06549867393099854,0.06724648986697362,10.44327583360945,10.307559278277907,10.582613951698642,0.9981255093780301,0.038185838665121714,46
2021,Black non-Hispanic,Female,40–85,40,85,50,0.006499008766999399,0.07142829174212731,5.436903732325647e-4,0.07033255579337717,0.07252402769087744,9.704098525306573,9.557483259401684,9.85528213415522,0.9974572145867069,0.04787872143436386,46
2021,White non-Hispanic,Both,40–85,40,85,50,0.00532932106627444,0.07615722526696328,9.531450475691369e-4,0.07423628764435078,0.07807816288957578,9.101528819231154,8.877606169349143,9.337039910732825,0.9931551248525623,0.08393631461189319,46
2021,White non-Hispanic,Male,40–85,40,85,50,0.006643107918388358,0.07481481880080249,8.922816665347846e-4,0.07301654326279763,0.07661309433880734,9.264838058426339,9.047372208915478,9.49301554943793,0.9937802671948222,0.07857653446943554,46
2021,White non-Hispanic,Female,40–85,40,85,50,0.003997578979395326,0.0798556623040438,0.0011043498225349647,0.07762999148086411,0.08208133312722349,8.680000397728154,8.444638435459972,8.9288581299253,0.9916552126299921,0.09725178175377297,46
2022,Total,Both,40–85,40,85,50,0.004714509926235509,0.07809090865762708,9.295545765531904e-4,0.07621751450536597,0.07996430280988819,8.876157192624063,8.668207640200077,9.094329368496336,0.9938041298430408,0.081858879281261,46
2022,Total,Male,40–85,40,85,50,0.005942722359743674,0.07622122794275675,9.097482469662306e-4,0.07438775082491395,0.07805470506059956,9.093886300027977,8.880274161843346,9.318028477449225,0.9937708398267895,0.08011468482129103,46
2022,Total,Female,40–85,40,85,50,0.003485257225814364,0.0826653149580691,9.89887349935649e-4,0.08067032809065673,0.08466030182548147,8.384982031599773,8.1873932128047109,8.592343640662914,0.9937303093671459,0.08717193279914207,46
2022,Hispanic,Both,40–85,40,85,50,0.003673314988932572,0.07912551302163877,0.0010011284928081745,0.07710787111938142,0.08114315492389612,8.760097143008572,8.542275453919009,8.989318087731768,0.9930055924060968,0.08816185569403816,46
2022,Hispanic,Male,40–85,40,85,50,0.004862375886327454,0.07641035034700225,0.0010666067278155217,0.07426074573307928,0.07855995496092522,9.071378123672469,8.823161633744679,9.333964717394219,0.9914994037440342,0.09392803131214054,46
2022,Hispanic,Female,40–85,40,85,50,0.00241843611769096,0.08766515105036439,9.561832713449866e-4,0.08573809029007014,0.08959221181065864,7.906758526677565,7.736690126869741,8.084471886589512,0.9947926883201405,0.08420386812576965,46
2022,American Indian or Alaska Native non-Hispanic,Both,40–85,40,85,50,0.01350493075302544,0.046553285485907835,9.185918705038077e-4,0.044701985215946816,0.048404585755868854,14.889328934039858,14.319865974184152,15.505959684150104,0.983156976148943,0.08089347622292749,46
2022,American Indian or Alaska Native non-Hispanic,Male,40–85,40,85,50,0.016641672832507975,0.04307427727523818,7.706412891767859e-4,0.04152115180950375,0.04462740274097261,16.091905062755636,15.531873646851597,16.693833151355193,0.9861117552508508,0.06786458143619081,46
2022,American Indian or Alaska Native non-Hispanic,Female,40–85,40,85,50,0.01046823444298246,0.05205678165293847,0.0011323619800128616,0.04977465603588761,0.05433890726998933,13.315213859764588,12.756001461640754,13.925705082927845,0.9796051891420651,0.09971860175039271,46
2022,Asian non-Hispanic,Both,40–85,40,85,50,0.0018317506144135303,0.09256069977777595,0.0010219768740175469,0.09050104072404959,0.09462035883150231,7.4885689307026135,7.325560683978015,7.658996791798766,0.9946647071416725,0.08999781580189534,46
2022,Asian non-Hispanic,Male,40–85,40,85,50,0.002494701878425742,0.08937447071732454,7.368580023083622e-4,0.08788943099250286,0.09085951044214623,7.755538857983795,7.628779609167045,7.886581728115546,0.9970180774984392,0.06488954148561481,46
2022,Asian non-Hispanic,Female,40–85,40,85,50,0.0012548174193879318,0.09862329738243983,0.00156057213205681,0.09547817090991197,0.10176842385496769,7.028229626840303,6.81102403185259,7.259745070042884,0.9891031017087962,0.13742784876755287,46
2022,Black non-Hispanic,Both,40–85,40,85,50,0.007469529119661587,0.0691900754735031,5.757004413881843e-4,0.06802982747133639,0.07035032347566982,10.018014517492347,9.852793083455623,10.188871651217918,0.9969630526951553,0.0506976073513715,46
2022,Black non-Hispanic,Male,40–85,40,85,50,0.009650469497870936,0.06810935254814789,5.758513458712925e-4,0.06694880041797908,0.06926990467831669,10.176975035402744,10.006469386364245,10.353392088169526,0.9968645772215335,0.05071089637406834,46
2022,Black non-Hispanic,Female,40–85,40,85,50,0.005508757997302558,0.07332296841566627,6.636761087055598e-4,0.07198541710624806,0.07466051972508447,9.45334314113566,9.283985473343302,9.628994432815237,0.9964081166526869,0.05844496260330849,46
2022,White non-Hispanic,Both,40–85,40,85,50,0.004777173302553629,0.07806067632017073,9.961904784877584e-4,0.07605298633185689,0.08006836630848457,8.879594864345767,8.656941717649294,9.11400345984312,0.9928850508283233,0.087727001917466,46
2022,White non-Hispanic,Male,40–85,40,85,50,0.0059136892142359595,0.07666400866795131,9.859112597706571e-4,0.07467703508373053,0.0786509822521721,9.041363641211591,8.812950082906342,9.281932253774727,0.9927756893117368,0.08682178844717256,46
2022,White non-Hispanic,Female,40–85,40,85,50,0.003611788235480893,0.0818879238309456,0.0010683288383338207,0.07973484853132445,0.08404099913056676,8.464583642283083,8.247726558831914,8.693152283190669,0.992566684715969,0.09407968463146378,46
2023,Total,Both,40–85,40,85,50,0.004312611365937434,0.07815319876122126,0.001018106134623919,0.07610134067015793,0.08020505685228459,8.869082667718997,8.642188008625562,9.108212476363812,0.9925883577925093,0.08965694889989254,46
2023,Total,Male,40–85,40,85,50,0.005485468284046371,0.07573567329525141,9.86984351602692e-4,0.07374653703654795,0.07772480955395487,9.152188795598986,8.917965634625036,9.39904717446501,0.992582817207697,0.08691628757283121,46
2023,Total,Female,40–85,40,85,50,0.0031500636015452665,0.08340645729858845,0.0010758603525542877,0.08123820322942091,0.08557471136775599,8.31047382912493,8.099906730402584,8.532281032883773,0.9927322951189347,0.09474292843546332,46
2023,Hispanic,Both,40–85,40,85,50,0.0032972415596750366,0.07775696861589595,0.0011441008501863405,0.07545118486053687,0.08006275237125504,8.914277303992588,8.657548735594133,9.186697092181532,0.9905640589901032,0.10075235574469,46
2023,Hispanic,Male,40–85,40,85,50,0.004389020782570549,0.07427763285913856,0.0011685582323598845,0.07192255848879113,0.076632707229486,9.331842627166674,9.045056681662459,9.637409946532557,0.9892270837470742,0.10290613341991105,46
2023,Hispanic,Female,40–85,40,85,50,0.002156639622775424,0.08708767977070023,0.0011158597136141195,0.08483881228625423,0.08933654725514623,7.959187595593145,7.758831092725229,8.170166011061077,0.9928281283944485,0.09826537128165481,46
2023,American Indian or Alaska Native non-Hispanic,Both,40–85,40,85,50,0.0117101914299003,0.04701313209475199,8.446376296916147e-4,0.04531087680371647,0.04871538738578751,14.743692872088399,14.228505976371805,15.297589220411915,0.9859966928310876,0.07438088253162398,46
2023,American Indian or Alaska Native non-Hispanic,Male,40–85,40,85,50,0.01468587431142461,0.04376070472996265,5.845391761581785e-4,0.04258264342834139,0.044938766031583914,15.839488528285795,15.424259314837146,16.277692617330864,0.9922104013178062,0.051475968236021116,46
2023,American Indian or Alaska Native non-Hispanic,Female,40–85,40,85,50,0.008894108368697978,0.05213696068661722,0.0013375748464031457,0.04944125571278472,0.05483266566044972,13.294737004833998,12.641135939883839,14.019611164137737,0.9718551472439241,0.11779015524550109,46
2023,Asian non-Hispanic,Both,40–85,40,85,50,0.001700576297303194,0.0912752982285893,0.0011719416266468218,0.08891340507510442,0.09363719138207419,7.594028110694656,7.402477267089845,7.795755656579,0.9927985615147203,0.10320408350426463,46
2023,Asian non-Hispanic,Male,40–85,40,85,50,0.002341217244590688,0.08719961500044131,0.0010021283449678107,0.08517995802856218,0.08921927197232044,7.948970652639204,7.769029776156307,8.137444495188905,0.9942223165851964,0.08824990515267055,46
2023,Asian non-Hispanic,Female,40–85,40,85,50,0.0011451535398130704,0.09868655156337017,0.0014052125237382397,0.09585453180782583,0.10151857131891451,7.023724809300391,6.827786990642973,7.231240583904817,0.9911577349807467,0.12374649670569672,46
2023,Black non-Hispanic,Both,40–85,40,85,50,0.006886853215641185,0.06856710209243841,6.54165049564982e-4,0.06724871906321074,0.06988548512166608,10.1090342074758,9.918328238735429,10.307217597831395,0.9960110378794192,0.05760739516868573,46
2023,Black non-Hispanic,Male,40–85,40,85,50,0.00899892486976926,0.06695700272312746,6.368889260236056e-4,0.06567343743309717,0.06824056801315775,10.352123786456872,10.157406374845776,10.554452570966276,0.9960348229409174,0.0560860169224879,46
2023,Black non-Hispanic,Female,40–85,40,85,50,0.005003442337278189,0.07330279294282846,7.393812723386922e-4,0.07181266790140609,0.07479291798425083,9.455945029278164,9.267550982646531,9.65215749276422,0.9955433482448351,0.06511174689669752,46
2023,White non-Hispanic,Both,40–85,40,85,50,0.004386486637599299,0.0782740242943844,0.0010548286553126935,0.07614815682587309,0.08039989176289572,8.855392153507477,8.621245195255728,9.102612715169917,0.9920727109655436,0.09289082506358437,46
2023,White non-Hispanic,Male,40–85,40,85,50,0.005479763549920464,0.07627520764003451,0.0010329827500136259,0.0741933677006973,0.07835704757937172,9.087450588546595,8.846009414249846,9.342441272596806,0.9919946312878142,0.09096702051270232,46
2023,White non-Hispanic,Female,40–85,40,85,50,0.003277547215006545,0.08282966028849459,0.0011244905143127065,0.08056339856817916,0.08509592200881001,8.368345084909476,8.145480584700445,8.603748015587364,0.9919557638038086,0.09902542097675285,46
2005,Total,Both,50–90,50,90,50,0.003884058807901076,0.09038547361156658,9.534944573034526e-4,0.08845684903047352,0.09231409819265965,7.668789605935567,7.508573382944674,7.835992217190046,0.9956786160300778,0.07045543395219343,41
2005,Total,Male,50–90,50,90,50,0.004937157981665141,0.08886052429563268,0.0010118802555954013,0.08681380329047539,0.09090724530078997,7.8003949003709865,7.624773781963031,7.984296900813153,0.9949683044679661,0.07476966643020702,41
2005,Total,Female,50–90,50,90,50,0.002817172935904893,0.0960002356012633,9.921062730921988e-4,0.0939935112509682,0.0980069599515584,7.220265411003052,7.072428130640365,7.374415226485172,0.9958520717841771,0.07330853101661874,41
2006,Total,Both,50–90,50,90,50,0.0038396357108934783,0.08968641949608239,0.001007077622750865,0.087649412732772,0.09172342625939277,7.7285634152250084,7.556926390862605,7.908178263250114,0.9951066446731905,0.0744147911830747,41
2006,Total,Male,50–90,50,90,50,0.004875879525589805,0.08812517717110004,0.0010791592116933854,0.0859423716323338,0.09030798270986627,7.865484108067785,7.67536999233865,8.065255442626917,0.9941856238518689,0.07974103046009301,41
2006,Total,Female,50–90,50,90,50,0.0027895296753828723,0.09526672554740359,0.0010365419426417262,0.0931701215717849,0.09736332952302228,7.275858140154544,7.119181153270293,7.4395865205123215,0.9954042606841884,0.07659196319295476,41
2007,Total,Both,50–90,50,90,50,0.0037640043736761335,0.08957540880861391,0.0010535311127757832,0.08744444099282611,0.0917063766244017,7.738141413799383,7.558331340456745,7.926715211282678,0.9946340691509812,0.07784732377225773,41
2007,Total,Male,50–90,50,90,50,0.004783903901120532,0.0880034468635765,0.0011315291049196633,0.08571471321729818,0.09029218050985482,7.876363997815522,7.6767132729095255,8.086676773948076,0.9935937255459262,0.08361073680712547,41
2007,Total,Female,50–90,50,90,50,0.002728296751612257,0.09521875679616672,0.001094131671924068,0.09300566659804127,0.097431846994292165,7.2795235296313985,7.114174696909439,7.452741385701151,0.994876955314054,0.08084737268872849,41
2008,Total,Both,50–90,50,90,50,0.0037398860787892915,0.0898499907880031,0.001088323252859678,0.08764864922637895,0.09205133234962724,7.714493618540196,7.5300070391947145,7.908247151301609,0.9943106006425079,0.08041817807451425,41
2008,Total,Male,50–90,50,90,50,0.00476222911841833,0.08804823464385675,0.0011502876873526354,0.08572155818321849,0.09037491110449501,7.872357502267164,7.669685890573119,8.086031043421247,0.9933876626016916,0.08499684246879942,41
2008,Total,Female,50–90,50,90,50,0.002708967114191397,0.09557115181641461,0.0011439190323759383,0.09325735717637056,0.09788494645645866,7.252682084353569,7.081243905754928,7.432627318068307,0.9944437502209007,0.08452625100742482,41
2009,Total,Both,50–90,50,90,50,0.0037331459082367686,0.08858339594285329,0.001155066211526128,0.08624705400475813,0.09091973788094845,7.824798013017098,7.623726120587388,8.03676355741618,0.9934127605557562,0.08534993628252392,41
2009,Total,Male,50–90,50,90,50,0.004738624612829485,0.08692011135354162,0.0012097159707554735,0.08447322984367107,0.08936699286341217,7.974531667827903,7.756187808840632,8.205524778000157,0.992502396809186,0.08938810606148159,41
2009,Total,Female,50–90,50,90,50,0.0027178906003803307,0.09403903240331712,0.0012384695438179957,0.09153399130229439,0.09654407350433986,7.370845518562517,7.179593271758798,7.5725658927163035,0.99328120818663,0.0915127596997684,41
2010,Total,Both,50–90,50,90,50,0.0036606549466469507,0.08920805323756864,0.0011516371391493416,0.08687864725303415,0.09153745922210313,7.770006803242699,7.572279004141008,7.978337629281374,0.9935423546102525,0.08509655590835458,41
2010,Total,Male,50–90,50,90,50,0.004647357404290674,0.0874464371190303,0.0011780758041712185,0.08506355388681817,0.08982932035124243,7.926534269388786,7.716268784508936,8.14858007792875,0.9929714843267482,0.08705015679503512,41
2010,Total,Female,50–90,50,90,50,0.00267146538016879,0.09454228229343176,0.0012628102573495606,0.09198800745216151,0.097096557134702,7.331610404841063,7.138741073984144,7.535190724947678,0.9930900125492907,0.0933113391476473,41
2011,Total,Both,50–90,50,90,50,0.0036470168880678023,0.08908433054165868,0.001238941241435504,0.08657833534214801,0.09159032574116935,7.780797996071907,7.56790823649598,8.006011871453802,0.9925131410550488,0.09154761429182315,41
2011,Total,Male,50–90,50,90,50,0.004632095346085067,0.08710687447938632,0.0012449976805434363,0.08458862897548429,0.08962511998328836,7.957433723832867,7.733849401698883,8.194330478637207,0.9920959350544981,0.09199513555666737,41
2011,Total,Female,50–90,50,90,50,0.0026663273461641794,0.09447058447795272,0.001359497649861266,0.09172074092576701,0.09722042803013842,7.337174681307387,7.129645431565772,7.557147637096989,0.9919881134126086,0.10045574585598148,41
2012,Total,Both,50–90,50,90,50,0.0036451244027824194,0.08867913254087678,0.0012796110442769952,0.08609087490043894,0.09126739018131462,7.8163504840379225,7.594686110591282,8.051343204045093,0.9919450047437792,0.09455277975031043,41
2012,Total,Male,50–90,50,90,50,0.004639256946047137,0.08656701196272114,0.0012812887772756896,0.08397536078698059,0.08915866313846169,8.007059096118962,7.774311055825288,8.254173296358255,0.9915285254587044,0.09467675048299116,41
2012,Total,Female,50–90,50,90,50,0.0026594909518155266,0.09413814245887782,0.0014094697315423634,0.09128722083082043,0.09698906408693521,7.363085381281359,7.14665294572437,7.5930362897620896,0.9913330864049474,0.10414827356116949,41
2013,Total,Both,50–90,50,90,50,0.003656040254806256,0.08856452660072461,0.0012934411973040704,0.0859482948353362,0.09118075836611303,7.826465145405905,7.6019019032150394,8.064699618391609,0.9917502517775809,0.09557471482888814,41
2013,Total,Male,50–90,50,90,50,0.004639480630532926,0.08662695032406544,0.0012969753919480262,0.08400356997526104,0.08925033067286983,8.001518903377407,7.766326189877603,8.251401467390926,0.9913335381906716,0.09583586287794513,41
2013,Total,Female,50–90,50,90,50,0.0026774979078367065,0.09379945500154951,0.0014409354250413185,0.09088488800095913,0.0967140220021399,7.389671726221596,7.166977096088597,7.626649444213766,0.9908804319998081,0.106473330695057,41
2014,Total,Both,50–90,50,90,50,0.003690080923333079,0.08782108134666117,0.001291674743505562,0.08520842257133165,0.09043374012199068,7.892719719811304,7.66469660134507,8.134726117945462,0.991633867607397,0.09544418835547541,41
2014,Total,Male,50–90,50,90,50,0.004668195497902588,0.08597633813618032,0.0012689213321316075,0.08340970247943677,0.08854297379292386,8.062069117924633,7.82837023501169,8.310150497549477,0.9915763122595064,0.09376289754149583,41
2014,Total,Female,50–90,50,90,50,0.002719763523021878,0.09277414375811306,0.001468884477867355,0.08980304446214782,0.0957452430540783,7.471340100612137,7.23949470960605,7.718526523364232,0.9903180976926131,0.10853853687462946,41
2015,Total,Both,50–90,50,90,50,0.00369246913936931,0.08810666042124851,0.001312493008208538,0.08545189273093337,0.09076142811156365,7.867137140891795,7.637023733341118,8.111548596617892,0.9914197745206856,0.09698248767388772,41
2015,Total,Male,50–90,50,90,50,0.004684765161842837,0.08601566772587148,0.001262800709182055,0.08346141219759295,0.08856992325415,8.058382837519531,7.825988271108358,8.305001824303373,0.9916642673768306,0.09331063361624133,41
2015,Total,Female,50–90,50,90,50,0.0027162263698114857,0.09319422701376105,0.0015061756929333826,0.09014769911568463,0.09624075491183748,7.437662211175326,7.2022209426236445,7.689016884063166,0.9899159227244081,0.11129405235765799,41
2016,Total,Both,50–90,50,90,50,0.0037365974421181935,0.08719310524404313,0.0012926857687633913,0.08457840147710467,0.08980780901098158,7.949564115418402,7.71811703451298,8.195321364019629,0.9915007752988501,0.09551889484457074,41
2016,Total,Male,50–90,50,90,50,0.00473200514088668,0.08519481779207039,0.0012411564386744347,0.08268434193321844,0.08770529365092233,8.136025154155101,7.903139613428065,8.383052514583458,0.9917906024343204,0.09171129923153422,41
2016,Total,Female,50–90,50,90,50,0.0027568060411432512,0.09212416590194199,0.0014872215148986868,0.08911597644767309,0.09513235535621088,7.524053800364815,7.286134963909436,7.778034962866011,0.9899381726775769,0.10989349378239546,41
2017,Total,Both,50–90,50,90,50,0.0036990619131373093,0.08768710009557658,0.0013280657126421183,0.08500083363740321,0.09037336655374995,7.904779378089064,7.669816971438073,8.154592736310969,0.9911332519694589,0.09813318303480259,41
2017,Total,Male,50–90,50,90,50,0.004692706246197214,0.08560914944644922,0.0012840870126699685,0.08301183830538454,0.0882064605875139,8.0966483727715,7.8582359607575505,8.34997989094026,0.9913020053867557,0.09488351716893693,41
2017,Total,Female,50–90,50,90,50,0.0027241730213487646,0.09265337399078391,0.0014933004726929585,0.08963288868378126,0.09567385929778656,7.48107867748984,7.244896209345048,7.733179090158763,0.9899709685481097,0.11034267899379537,41
2018,Total,Both,50–90,50,90,50,0.003668062973209249,0.0876539645947975,0.001317029840826253,0.08499002029434079,0.09031790889525422,7.907767592306777,7.674526448168984,8.15563025116844,0.9912721830623632,0.0973177224604155,41
2018,Total,Male,50–90,50,90,50,0.004684995874935379,0.08538878271720238,0.0012672939315221655,0.08282543878889481,0.08795212664550994,8.117543762809776,7.880959869835407,8.368771608039848,0.9914826831013135,0.09364264596029989,41
2018,Total,Female,50–90,50,90,50,0.0026742218454945147,0.09287569734982652,0.0014995258488147663,0.08984262003106848,0.09590877466858456,7.463170671538866,7.227150831142767,7.715126521468854,0.9899358890897879,0.11080268332084517,41
2019,Total,Both,50–90,50,90,50,0.003629555575606403,0.08757270271152688,0.001338905077810051,0.08486451156784938,0.09028089385520438,7.9151054963239,7.6776729932652055,8.16769186264358,0.9909658898085452,0.09893412337674518,41
2019,Total,Male,50–90,50,90,50,0.004652775247546966,0.0851646708196058,0.0012865922402250998,0.08256229237751274,0.08776704926169886,8.138905180860226,7.897578719926631,8.395444949500165,0.9911777559948697,0.09506863297448125,41
2019,Total,Female,50–90,50,90,50,0.002633107767520285,0.09293095841860688,0.0014969659280612392,0.08990305902831301,0.09595885780890075,7.458732723251044,7.223378814494932,7.709939884711305,0.9899816830997362,0.11061352613572314,41
2019,Hispanic,Both,50–90,50,90,50,0.0026839095550617613,0.08901658602653578,0.0012231942556855102,0.08654244211211957,0.09149072994095199,7.786719436233137,7.576146577989942,8.009332341950119,0.9926898350063121,0.09038404096849995,41
2019,Hispanic,Male,50–90,50,90,50,0.003547205177882695,0.08689593613752324,0.001150041170197969,0.08456975830489535,0.08922211397015112,7.976750252888199,7.768782308742816,8.19615893971193,0.9932152192813534,0.08497862686935294,41
2019,Hispanic,Female,50–90,50,90,50,0.0017990549532070437,0.09649001039472462,0.0014034316786031605,0.09365130188152206,0.09932871890792717,7.183615979772364,6.978315920921708,7.401361931271852,0.9918169729395061,0.10370211088366325,41
2019,American Indian or Alaska Native non-Hispanic,Both,50–90,50,90,50,0.00887281790585389,0.062004380871343176,0.001323759676868293,0.059326824192630884,0.06468193755005547,11.1790033352353,10.716240218121772,11.68353759016891,0.9825343048863037,0.09781500224546008,41
2019,American Indian or Alaska Native non-Hispanic,Male,50–90,50,90,50,0.011301141869397763,0.059177882436674316,0.0012855822663142501,0.0565775468596402,0.06177821801370843,11.71294328251227,11.219928363847233,12.251276681888172,0.9819272261742285,0.09499400417132015,41
2019,American Indian or Alaska Native non-Hispanic,Female,50–90,50,90,50,0.006624548903656217,0.06714703485294288,0.0015109776901713642,0.06409079399865514,0.07020327570723062,10.322826347849766,9.87343074204377,10.815081813068037,0.9806342601206889,0.11164888063866975,41
2019,Asian non-Hispanic,Both,50–90,50,90,50,0.001442874589756115,0.10054688912423934,0.001593906743017893,0.09732290842775168,0.103770869820727,6.893770524351756,6.679593047233929,7.122137960709505,0.9902945088649974,0.11777665868792073,41
2019,Asian non-Hispanic,Male,50–90,50,90,50,0.002067110047524757,0.0951355042464109,0.0015239640572084186,0.09205299598543305,0.09821801250738875,7.285893800117163,7.057230775340737,7.529870952485159,0.9900915852714124,0.11260846684082314,41
2019,Asian non-Hispanic,Female,50–90,50,90,50,9.350191896070459e-4,0.10919958503899906,0.0017373251220900558,0.10568551328939574,0.11271365678860237,6.347525774135477,6.149629071656882,6.558582713809786,0.9902249565181543,0.12837410270749677,41
2019,Black non-Hispanic,Both,50–90,50,90,50,0.0060963371279028,0.0753126224426232,7.901289010629982e-4,0.07371443588878444,0.07691080899646195,9.20359905257606,9.012350664414821,9.403140269644345,0.9957257031619164,0.05838405685125704,41
2019,Black non-Hispanic,Male,50–90,50,90,50,0.00790275911798937,0.07396165569571994,7.375930229646339e-4,0.07246973298548691,0.07545357840595297,9.371709895348607,9.18640567092387,9.564643776164566,0.9961362971091571,0.05450208558112747,41
2019,Black non-Hispanic,Female,50–90,50,90,50,0.004473377145990121,0.08002054803198758,9.867036043171708e-4,0.07802475161076769,0.08201634445320746,8.662114889326492,8.451329856031373,8.883683270377608,0.9941052234213912,0.07290931802683266,41
2019,White non-Hispanic,Both,50–90,50,90,50,0.003655992168964287,0.08780283148458329,0.0014151775330237598,0.08494036473829611,0.09066529823087047,7.89436022552018,7.645121056072773,8.160397976810591,0.9899702168402452,0.10457003335977601,41
